jelly_id,frame_idx,x_center,y_center,width,height,marked,nb_pixels
4,527,2916.64,1661.17,24.34,22.75,0,553.87
200,527,1516.65,1603.93,21.29,15.65,0,333.25
165,528,2777.62,1407.83,19.88,14.78,0,293.8
4,528,2916.23,1662.21,24.55,23.3,0,572.06
165,529,2777.3,1407.67,20.33,14.97,0,304.35
4,529,2915.79,1663.31,23.84,22.99,0,548.12
200,529,1515.75,1604.91,23.25,17.59,0,409.12
165,530,2776.99,1406.97,20.46,14.93,0,305.43
4,530,2915.52,1664.27,24.06,23.66,0,569.25
200,530,1515.66,1605.17,23.37,18.15,0,424.3
165,531,2776.75,1406.56,20.47,14.81,0,303.21
4,531,2914.98,1665.57,24.34,24.42,0,594.44
200,531,1515.09,1605.3,23.16,18.42,0,426.54
165,532,2776.72,1406.24,20.83,15.04,0,313.3
4,532,2914.71,1666.78,23.69,24.2,0,573.34
165,533,2776.6,1405.75,21.45,15.52,0,332.96
4,533,2914.61,1667.51,23.33,24.18,0,564.25
200,533,1514.14,1604.83,21.76,17.45,0,379.71
165,534,2776.39,1405.37,21.25,15.36,0,326.25
4,534,2914.81,1668.09,23.03,24.34,0,560.68
200,534,1514.1,1605.24,22.38,18.29,0,409.23
165,535,2776.29,1405.01,20.96,15.12,0,316.84
4,535,2915.43,1669.96,23.06,24.85,0,573.22
200,535,1513.79,1609.09,21.9,18.03,0,394.84
165,536,2776.13,1404.56,21.51,15.6,0,335.55
4,536,2915.49,1671.78,22.05,24.13,0,532.16
200,536,1513.71,1610.88,20.99,17.3,0,363.29
165,537,2775.83,1404.01,21.35,15.63,0,333.67
4,537,2915.69,1673.15,22.41,24.92,0,558.29
200,537,1513.65,1611.85,20.0,16.4,0,327.94
165,538,2775.4,1403.87,20.82,15.34,0,319.3
4,538,2915.75,1674.4,21.65,24.39,0,528.16
200,538,1513.36,1612.29,19.55,15.84,0,309.79
165,539,2774.99,1403.98,20.48,15.12,0,309.6
4,539,2915.93,1675.69,21.08,24.06,0,507.14
200,539,1511.19,1612.34,19.61,15.81,0,310.0
165,540,2774.9,1404.02,20.49,15.21,0,311.74
4,540,2915.95,1677.31,21.33,24.7,0,526.73
200,540,1510.38,1612.22,19.92,16.04,0,319.64
165,541,2774.91,1403.78,20.86,15.66,0,326.62
4,541,2916.01,1679.01,21.43,25.18,0,539.51
200,541,1509.96,1612.44,19.43,15.57,0,302.54
165,542,2774.53,1403.68,21.35,16.22,0,346.43
4,542,2916.05,1680.62,21.48,25.6,0,549.84
200,542,1509.9,1612.85,18.58,14.71,0,273.29
165,543,2773.65,1403.54,19.8,15.02,0,297.39
4,543,2916.17,1682.3,21.22,25.53,0,541.73
200,543,1509.81,1613.71,17.95,14.01,0,251.51
165,544,2772.92,1403.39,19.98,15.16,0,302.97
4,544,2916.27,1683.58,20.37,24.67,0,502.6
200,544,1509.71,1614.99,18.42,14.3,0,263.37
213,544,2561.93,1227.38,28.87,20.29,0,585.98
165,545,2772.5,1403.56,20.04,15.28,0,306.1
4,545,2916.24,1685.34,20.69,25.45,0,526.53
200,545,1509.57,1616.26,18.37,14.17,0,260.33
165,546,2772.31,1403.89,20.05,15.36,0,307.93
4,546,2916.17,1687.25,20.7,25.8,0,534.09
200,546,1509.45,1616.95,18.23,14.0,0,255.15
165,547,2772.04,1404.42,19.5,14.89,0,290.42
4,547,2916.11,1688.98,20.19,25.42,0,513.24
200,547,1509.54,1617.13,18.57,14.2,0,263.68
213,547,2571.04,1227.61,28.59,20.08,0,574.05
165,548,2771.38,1404.8,19.5,14.79,0,288.51
4,548,2916.08,1691.01,19.93,25.22,0,502.7
200,548,1509.28,1617.72,18.9,14.5,0,273.99
213,548,2573.9,1228.47,28.94,20.33,0,588.37
165,549,2771.07,1404.1,19.91,15.06,0,299.7
4,549,2916.66,1692.39,20.07,25.55,0,512.83
200,549,1509.69,1618.46,18.57,14.11,0,262.03
213,549,2577.23,1229.75,27.93,19.62,0,547.9
165,550,2770.83,1403.63,20.4,15.4,0,314.19
4,550,2916.93,1694.05,20.64,26.58,0,548.63
200,550,1510.02,1619.48,18.36,13.76,0,252.71
165,551,2770.31,1403.03,20.48,15.42,0,315.68
4,551,2917.14,1695.42,19.9,25.81,0,513.52
200,551,1510.13,1620.32,18.57,13.77,0,255.7
213,551,2583.92,1228.33,28.46,20.0,0,569.29
165,552,2770.05,1402.83,20.21,15.12,0,305.64
4,552,2917.54,1696.71,19.5,25.43,0,495.79
200,552,1510.19,1620.72,18.95,13.95,0,264.39
165,553,2769.98,1402.86,20.44,15.2,0,310.65
4,553,2917.92,1698.21,18.94,24.75,0,468.74
200,553,1512.42,1620.66,18.83,13.69,0,257.82
213,553,2590.43,1227.66,28.79,20.21,0,581.77
165,554,2769.61,1402.7,20.8,15.46,0,321.69
4,554,2918.48,1699.06,18.83,24.48,0,460.94
200,554,1513.4,1620.46,19.12,13.83,0,264.39
165,555,2769.09,1402.63,20.48,15.17,0,310.62
4,555,2918.89,1700.16,19.52,25.46,0,496.97
200,555,1513.68,1620.59,19.75,14.24,0,281.3
165,556,2767.95,1402.22,20.84,15.35,0,319.85
4,556,2919.01,1701.37,19.01,24.88,0,472.9
200,556,1513.74,1621.06,19.95,14.33,0,285.8
165,557,2765.98,1401.74,20.68,15.15,0,313.42
4,557,2918.85,1703.63,18.96,24.86,0,471.46
200,557,1513.98,1621.93,20.07,14.42,0,289.35
165,558,2764.93,1401.29,21.01,15.35,0,322.47
4,558,2918.86,1705.23,18.88,24.54,0,463.24
200,558,1513.33,1623.75,20.48,15.0,0,307.06
165,559,2764.34,1401.96,21.69,15.87,0,344.18
4,559,2919.47,1706.69,18.58,24.01,0,446.15
200,559,1513.11,1624.75,20.09,14.82,0,297.79
165,560,2763.15,1402.54,21.43,15.66,0,335.54
4,560,2919.62,1708.12,18.7,24.13,0,451.24
200,560,1512.58,1625.29,19.74,14.66,0,289.26
213,560,2608.88,1226.62,29.35,20.55,0,603.3
165,561,2762.09,1403.18,21.13,15.36,0,324.51
4,561,2920.0,1710.41,18.62,24.04,0,447.63
200,561,1512.59,1625.57,19.14,14.31,0,273.93
165,562,2761.13,1403.04,21.47,15.56,0,333.95
4,562,2920.75,1711.91,19.0,24.59,0,467.23
200,562,1513.03,1625.53,19.0,14.35,0,272.55
165,563,2759.74,1402.6,22.27,16.12,0,359.08
4,563,2921.93,1713.17,19.27,24.9,0,479.88
200,563,1513.53,1626.03,19.06,14.56,0,277.65
213,563,2617.67,1225.65,29.98,21.17,0,634.43
165,564,2759.04,1402.06,22.28,16.13,0,359.21
4,564,2922.7,1713.96,18.98,24.4,0,463.08
200,564,1514.03,1626.63,19.25,14.92,0,287.31
165,565,2758.42,1401.74,22.48,16.31,0,366.66
4,565,2923.4,1714.73,19.33,24.75,0,478.48
200,565,1514.69,1626.72,19.36,15.21,0,294.44
165,566,2757.72,1401.79,22.43,16.34,0,366.45
4,566,2924.54,1716.32,19.36,24.72,0,478.75
200,566,1514.93,1626.95,19.5,15.54,0,302.97
213,566,2625.52,1222.78,29.18,20.78,0,606.51
165,567,2757.39,1401.88,22.57,16.59,0,374.5
4,567,2925.9,1718.16,18.53,23.27,0,431.16
200,567,1515.04,1627.47,19.09,15.37,0,293.36
165,568,2757.35,1402.08,22.63,16.82,0,380.69
4,568,2928.37,1719.41,18.78,23.23,0,436.44
200,568,1515.54,1627.81,18.74,15.18,0,284.47
165,569,2757.08,1402.46,22.53,16.88,0,380.4
4,569,2929.7,1721.3,19.03,23.28,0,442.96
200,569,1516.22,1628.33,18.01,14.68,0,264.39
213,569,2635.91,1221.28,27.1,19.07,0,516.82
165,570,2757.0,1402.85,22.95,17.4,0,399.16
4,570,2931.41,1722.85,18.98,22.83,0,433.26
200,570,1517.14,1628.58,17.62,14.39,0,253.57
165,571,2757.04,1403.32,23.0,17.7,0,407.05
4,571,2934.14,1724.28,19.33,22.99,0,444.57
200,571,1517.65,1629.38,17.38,14.24,0,247.52
165,572,2756.92,1403.77,22.5,17.55,0,394.92
4,572,2936.15,1726.27,19.12,22.4,0,428.21
200,572,1517.89,1630.81,17.35,14.24,0,247.18
213,572,2646.33,1220.37,27.08,19.09,0,516.97
165,573,2756.9,1404.41,22.16,17.5,0,387.83
4,573,2937.9,1728.49,19.4,22.4,0,434.58
200,573,1518.03,1631.65,16.61,13.59,0,225.73
213,573,2649.71,1220.14,28.6,20.04,0,573.29
165,574,2756.29,1405.47,21.79,17.42,0,379.51
4,574,2939.74,1730.52,18.81,21.31,0,400.71
200,574,1518.08,1632.75,17.28,14.28,0,246.83
165,575,2755.53,1407.43,21.89,17.81,0,389.77
4,575,2941.17,1732.98,18.88,20.89,0,394.5
200,575,1517.78,1633.86,16.66,13.79,0,229.75
165,576,2755.32,1409.32,21.79,18.09,0,394.28
4,576,2943.59,1735.29,19.53,21.26,0,415.32
200,576,1517.41,1635.03,16.99,14.17,0,240.65
213,576,2659.18,1220.34,28.99,20.3,0,588.52
165,577,2755.02,1411.0,21.11,17.85,0,376.78
4,577,2945.67,1737.78,19.82,21.17,0,419.67
200,577,1517.13,1636.38,16.88,14.2,0,239.75
213,577,2661.67,1220.62,27.75,19.29,0,535.37
165,578,2754.49,1412.08,20.84,17.92,0,373.57
4,578,2947.79,1740.35,19.56,20.47,0,400.37
200,578,1517.66,1637.85,16.8,14.18,0,238.25
213,578,2664.46,1220.8,27.62,19.1,0,527.42
165,579,2753.68,1413.32,21.38,18.78,0,401.38
4,579,2949.77,1743.17,19.81,20.39,0,403.92
200,579,1517.52,1639.72,16.26,13.72,0,223.04
213,579,2667.46,1220.58,29.22,20.32,0,593.72
165,580,2753.26,1416.34,22.32,20.19,0,450.67
4,580,2951.62,1745.37,19.72,19.79,0,390.28
200,580,1517.56,1641.28,16.71,14.16,0,236.69
165,581,2753.63,1418.08,21.22,19.56,0,415.01
4,581,2953.7,1747.7,20.4,19.91,0,406.11
200,581,1517.56,1642.81,15.88,13.41,0,212.92
213,581,2673.79,1221.4,28.31,19.68,0,557.12
165,582,2754.01,1419.71,20.84,19.6,0,408.45
4,582,2956.33,1750.16,21.15,20.33,0,430.02
200,582,1517.79,1644.46,16.78,14.22,0,238.61
213,582,2677.15,1221.59,28.04,19.48,0,546.27
165,583,2754.19,1421.49,20.36,19.51,0,397.17
4,583,2959.11,1753.0,21.98,20.94,0,460.32
200,583,1517.87,1645.95,16.76,14.23,0,238.39
213,583,2679.89,1220.99,29.22,20.35,0,594.62
165,584,2754.2,1423.1,20.09,19.62,0,394.08
4,584,2961.52,1754.49,21.56,20.22,0,435.86
200,584,1517.88,1646.62,16.86,14.33,0,241.59
165,585,2754.29,1423.9,19.54,19.41,0,379.31
4,585,2963.92,1755.29,21.35,19.62,0,419.0
200,585,1518.05,1647.45,16.72,14.19,0,237.19
165,586,2754.22,1424.27,19.26,19.43,0,374.15
4,586,2966.2,1756.89,21.59,19.47,0,420.3
200,586,1517.86,1648.11,16.93,14.38,0,243.38
165,587,2754.29,1425.31,19.46,19.98,0,388.79
4,587,2969.16,1758.25,21.49,18.97,0,407.74
200,587,1517.35,1648.6,17.13,14.62,0,250.51
213,587,2692.17,1219.08,29.25,20.37,0,595.76
165,588,2754.37,1427.29,19.25,20.09,0,386.84
4,588,2971.25,1759.43,21.6,18.67,0,403.36
200,588,1516.58,1649.37,17.23,14.74,0,253.87
165,589,2754.76,1429.4,19.24,20.35,0,391.58
4,589,2973.32,1760.95,21.99,18.72,0,411.68
200,589,1516.33,1650.32,17.27,14.81,0,255.74
213,589,2696.9,1218.25,28.36,19.73,0,559.63
165,590,2754.8,1430.85,19.28,20.66,0,398.25
4,590,2975.43,1761.76,22.29,18.66,0,415.83
200,590,1515.86,1651.39,17.65,15.19,0,268.14
213,590,2700.85,1218.36,29.12,20.26,0,590.0
165,591,2754.64,1432.28,19.23,20.93,0,402.45
4,591,2977.71,1763.33,23.05,19.0,0,438.04
165,592,2754.61,1433.4,18.61,20.54,0,382.13
4,592,2980.71,1764.89,22.87,18.56,0,424.38
200,592,1515.49,1652.7,19.08,16.6,0,316.73
213,592,2705.96,1217.94,29.58,20.61,0,609.73
165,593,2755.24,1434.62,18.49,20.66,0,381.98
213,593,2708.83,1217.24,28.02,19.43,0,544.47
165,594,2756.01,1436.63,17.88,20.16,0,360.55
4,594,2986.55,1766.61,23.94,19.2,0,459.78
165,595,2757.35,1438.98,17.8,20.27,0,360.69
4,595,2989.4,1767.79,23.8,18.98,0,451.69
213,595,2715.5,1216.72,30.08,20.92,0,629.2
165,596,2758.56,1440.64,17.92,20.59,0,368.91
4,596,2993.01,1768.32,24.22,19.09,0,462.33
165,597,2759.61,1442.15,17.49,20.32,0,355.33
4,597,2996.37,1769.37,24.44,19.08,0,466.27
165,598,2760.67,1443.28,17.46,20.4,0,356.18
4,598,2999.59,1770.57,24.93,19.25,0,480.0
200,598,1514.89,1660.57,17.22,14.8,0,254.73
213,598,2726.2,1215.86,29.58,20.56,0,608.21
165,599,2762.16,1444.9,17.37,20.47,0,355.57
4,599,3003.03,1771.12,24.65,18.89,0,465.54
200,599,1514.78,1662.01,17.1,14.51,0,248.2
165,600,2764.01,1446.79,17.22,20.58,0,354.3
4,600,3006.24,1772.18,25.4,19.39,0,492.4
213,600,2733.09,1213.46,27.71,19.17,0,531.02
165,601,2765.78,1449.31,16.98,20.46,0,347.39
4,601,3009.65,1773.46,24.73,18.7,0,462.34
213,601,2737.07,1212.69,30.32,21.2,0,642.9
200,601,1514.71,1663.73,17.46,14.69,0,256.53
165,602,2767.75,1451.32,16.4,19.77,0,324.09
4,602,3013.65,1774.24,25.86,19.61,0,507.02
165,603,2769.1,1452.8,16.27,19.65,0,319.72
4,603,3017.19,1774.65,26.64,20.22,0,538.65
165,604,2770.3,1454.54,16.18,19.63,0,317.55
4,604,3020.44,1775.03,27.48,20.99,0,576.78
213,604,2747.37,1211.65,29.65,20.89,0,619.44
165,605,2772.24,1456.92,16.4,19.98,0,327.56
4,605,3023.99,1777.19,27.01,20.67,0,558.46
165,606,2773.99,1459.38,16.28,19.84,0,322.95
4,606,3027.07,1778.37,26.24,20.07,0,526.58
200,606,1512.19,1672.11,18.15,15.32,0,278.04
213,606,2753.93,1211.63,27.35,19.15,0,523.82
165,607,2776.29,1461.65,16.29,19.81,0,322.67
4,607,3030.98,1779.22,25.9,19.8,0,512.81
200,607,1511.44,1673.56,17.8,14.88,0,264.91
213,607,2756.77,1210.95,28.58,20.05,0,573.04
165,608,2778.58,1463.05,17.1,21.02,0,359.37
4,608,3034.95,1780.08,26.3,20.06,0,527.52
213,608,2761.27,1210.59,28.73,20.21,0,580.52
165,609,2780.59,1465.57,17.01,20.78,0,353.57
4,609,3038.67,1780.3,25.63,19.51,0,500.01
213,609,2764.52,1210.84,27.96,19.6,0,547.91
200,609,1511.07,1675.8,17.42,14.5,0,252.64
165,610,2781.95,1467.8,16.95,20.31,0,344.23
4,610,3042.67,1780.8,26.12,20.01,0,522.77
200,610,1510.57,1677.15,17.63,14.57,0,256.76
165,611,2785.22,1469.59,16.93,19.9,0,337.0
4,611,3045.5,1781.53,27.57,21.24,0,585.75
200,611,1509.88,1678.81,17.49,14.4,0,251.91
213,611,2771.56,1209.04,28.32,19.83,0,561.56
165,612,2787.01,1471.39,17.17,20.1,0,345.19
4,612,3048.98,1782.36,26.48,20.43,0,540.79
200,612,1509.47,1680.55,17.75,14.61,0,259.26
165,613,2789.03,1473.67,17.37,20.42,0,354.74
4,613,3052.54,1782.59,26.16,20.28,0,530.57
200,613,1509.08,1682.07,17.79,14.66,0,260.76
213,613,2777.82,1207.93,29.33,20.55,0,602.78
165,614,2791.37,1475.74,17.47,20.65,0,360.75
4,614,3056.36,1782.71,27.08,21.11,0,571.63
200,614,1508.54,1683.4,18.04,14.88,0,268.45
165,615,2793.95,1477.58,17.19,20.37,0,350.06
4,615,3059.72,1782.79,27.6,21.69,0,598.63
200,615,1508.52,1684.19,18.0,14.88,0,267.83
165,616,2796.03,1479.13,16.68,19.77,0,329.81
4,616,3062.96,1782.86,26.81,21.17,0,567.5
200,616,1508.5,1685.11,17.75,14.72,0,261.38
165,617,2798.19,1481.27,16.82,19.88,0,334.52
4,617,3066.49,1782.57,27.74,22.23,0,616.88
200,617,1508.14,1686.26,17.2,14.2,0,244.11
213,617,2791.16,1205.83,29.63,20.89,0,618.92
165,618,2800.87,1483.26,16.97,20.11,0,341.17
4,618,3069.8,1781.92,28.25,22.92,0,647.4
200,618,1508.08,1687.55,18.47,15.33,0,283.15
213,618,2795.32,1204.39,28.07,19.77,0,555.02
165,619,2802.97,1484.66,17.05,20.26,0,345.35
4,619,3073.23,1781.48,27.57,22.66,0,624.62
200,619,1507.99,1688.44,17.89,14.84,0,265.53
165,620,2804.74,1486.0,16.71,19.8,0,330.82
4,620,3076.11,1781.07,27.54,22.98,0,632.81
200,620,1507.51,1689.62,17.84,14.86,0,265.08
213,620,2801.98,1202.01,30.98,21.94,0,679.76
165,621,2806.52,1487.5,16.47,19.43,0,320.13
4,621,3078.73,1780.71,27.43,23.22,0,636.75
200,621,1507.02,1690.63,18.46,15.49,0,285.96
165,622,2808.98,1489.68,16.92,19.98,0,337.95
4,622,3081.66,1780.64,26.88,23.14,0,622.06
200,622,1506.21,1691.79,18.26,15.38,0,280.89
165,623,2811.35,1492.06,17.24,20.33,0,350.54
4,623,3084.94,1780.07,27.23,23.87,0,650.14
200,623,1505.65,1693.26,18.11,15.29,0,276.91
213,623,2811.15,1198.72,32.11,23.05,0,740.02
165,624,2813.36,1494.16,16.83,19.84,0,334.05
4,624,3087.63,1779.14,26.29,23.45,0,616.49
200,624,1505.34,1693.91,18.06,15.31,0,276.6
165,625,2815.33,1495.56,16.59,19.53,0,323.97
4,625,3090.01,1778.18,25.08,22.7,0,569.33
200,625,1504.8,1695.5,17.55,14.92,0,261.7
213,625,2816.54,1197.86,28.96,20.72,0,599.94
165,626,2817.24,1497.48,16.69,19.52,0,325.84
4,626,3092.95,1778.02,25.55,23.52,0,600.79
200,626,1503.86,1697.32,17.58,14.83,0,260.69
213,626,2820.33,1196.87,28.84,20.84,0,601.12
165,627,2819.18,1499.11,16.7,19.43,0,324.5
4,627,3095.8,1776.98,26.06,24.59,0,640.76
200,627,1503.18,1698.73,17.67,14.91,0,263.6
213,627,2823.19,1195.85,29.08,21.14,0,614.97
165,628,2821.89,1501.14,16.89,19.62,0,331.41
4,628,3098.59,1776.28,25.73,24.73,0,636.28
200,628,1503.16,1699.76,18.05,15.27,0,275.59
165,629,2824.6,1502.87,17.03,19.62,0,334.17
4,629,3101.96,1775.36,25.53,24.98,0,637.74
200,629,1503.21,1700.24,18.32,15.54,0,284.62
165,630,2826.67,1504.65,17.23,19.73,0,339.96
4,630,3104.78,1774.36,25.72,25.69,0,660.57
200,630,1502.98,1700.95,19.57,16.77,0,328.17
165,631,2828.89,1506.56,17.3,19.73,0,341.36
4,631,3106.9,1773.58,25.25,25.73,0,649.64
200,631,1502.26,1701.46,20.41,17.77,0,362.61
213,631,2835.6,1191.6,28.57,20.89,0,596.81
165,632,2830.48,1508.34,17.28,19.3,0,333.53
4,632,3108.95,1772.92,24.59,25.49,0,626.8
200,632,1501.81,1702.01,21.28,18.93,0,402.71
165,633,2833.44,1509.65,17.29,18.95,0,327.69
4,633,3111.66,1771.57,23.78,25.15,0,598.05
200,633,1500.93,1705.5,20.65,18.56,0,383.18
165,634,2835.29,1510.77,18.41,20.21,0,371.98
4,634,3114.32,1770.34,23.93,25.78,0,617.11
200,634,1499.95,1707.52,19.01,17.06,0,324.24
165,635,2837.8,1513.55,18.2,19.93,0,362.76
4,635,3116.72,1769.71,23.59,25.74,0,607.01
200,635,1499.43,1708.64,17.66,15.75,0,278.17
165,636,2840.55,1515.67,17.77,19.18,0,340.71
4,636,3118.61,1768.69,23.02,25.41,0,584.94
200,636,1498.72,1709.63,16.26,14.32,0,232.99
213,636,2850.37,1186.15,27.19,20.11,0,546.72
165,637,2843.11,1517.59,17.51,18.6,0,325.72
4,637,3121.5,1767.02,22.57,25.1,0,566.53
200,637,1498.17,1710.52,16.46,14.34,0,236.0
213,637,2853.34,1184.01,29.62,22.09,0,654.41
165,638,2845.32,1518.98,16.88,17.45,0,294.54
4,638,3123.15,1766.47,22.13,24.93,0,551.76
200,638,1497.59,1711.68,16.98,14.66,0,249.04
165,639,2848.04,1520.73,17.03,17.21,0,293.19
200,639,1497.0,1713.16,17.16,14.68,0,251.78
165,640,2850.93,1522.53,17.17,16.95,0,291.18
200,640,1496.61,1714.97,16.71,14.15,0,236.47
165,641,2853.71,1524.54,16.97,16.4,0,278.29
200,641,1496.11,1716.59,16.9,14.25,0,240.85
213,641,2864.67,1180.01,28.8,21.52,0,619.88
4,641,3129.37,1762.08,23.12,26.4,0,610.4
165,642,2856.65,1526.27,17.1,15.99,0,273.49
200,642,1495.59,1717.82,17.36,14.51,0,251.84
4,642,3131.29,1760.45,22.36,25.64,0,573.27
165,643,2858.79,1528.06,17.27,15.75,0,272.01
200,643,1494.96,1719.37,17.36,14.38,0,249.59
4,643,3134.16,1757.9,22.21,25.62,0,569.11
165,644,2861.72,1529.77,17.27,15.4,0,265.91
200,644,1495.25,1720.54,16.71,13.72,0,229.25
4,644,3136.42,1757.36,22.59,26.26,0,593.32
165,645,2864.63,1531.06,17.66,15.41,0,272.15
200,645,1495.88,1721.48,16.41,13.33,0,218.82
4,645,3137.18,1756.41,21.31,24.76,0,527.54
213,645,2876.4,1176.91,29.39,22.2,0,652.5
165,646,2866.69,1532.13,17.87,15.26,0,272.65
200,646,1495.71,1722.44,17.18,13.88,0,238.37
4,646,3138.38,1754.9,20.31,23.49,0,477.11
165,647,2868.56,1532.8,19.04,16.11,0,306.76
200,647,1495.45,1723.4,18.01,14.49,0,260.94
4,647,3138.89,1753.77,20.73,23.93,0,496.09
165,648,2871.08,1533.53,20.69,17.46,0,361.17
200,648,1494.83,1724.07,18.76,15.19,0,285.03
4,648,3139.71,1752.56,20.7,23.86,0,493.92
165,649,2873.79,1533.83,21.42,18.08,0,387.35
200,649,1494.45,1724.93,20.35,16.74,0,340.52
4,649,3140.75,1750.14,20.21,23.46,0,474.18
213,649,2885.83,1171.7,30.17,22.87,0,689.86
165,650,2876.94,1534.1,22.18,18.74,0,415.77
200,650,1494.71,1724.6,19.48,16.05,0,312.66
4,650,3141.91,1747.81,19.53,22.67,0,442.82
165,651,2879.36,1534.22,22.61,19.11,0,432.18
200,651,1494.92,1724.41,19.11,15.8,0,301.97
4,651,3142.49,1745.67,19.41,22.45,0,435.72
165,652,2882.12,1534.52,23.35,19.84,0,463.38
200,652,1495.28,1724.41,19.09,15.91,0,303.86
4,652,3142.99,1743.86,19.79,22.78,0,450.96
250,652,2881.61,1538.05,22.43,19.89,0,446.12
165,653,2884.75,1534.7,23.75,20.32,0,482.5
200,653,1495.84,1724.65,19.51,16.47,0,321.41
4,653,3145.09,1741.8,20.37,23.4,0,476.56
250,653,2884.16,1538.28,21.93,19.45,0,426.54
200,654,1495.69,1724.77,19.61,16.79,0,329.19
4,654,3145.09,1739.12,19.19,22.02,0,422.51
200,655,1495.79,1724.89,19.72,17.1,0,337.21
4,655,3145.68,1735.95,17.47,19.74,0,344.89
213,655,2901.91,1161.93,29.53,22.36,0,660.18
165,655,2891.68,1537.55,20.07,16.65,0,334.06
200,656,1495.8,1725.2,20.11,17.79,0,357.73
4,656,3146.89,1735.12,18.92,21.28,0,402.61
213,656,2904.71,1161.21,29.2,22.41,0,654.5
165,656,2893.87,1537.96,18.76,15.26,0,286.32
200,657,1496.05,1725.65,20.67,18.74,0,387.52
4,657,3147.45,1734.81,19.9,22.26,0,442.96
165,657,2896.35,1539.1,18.41,14.67,0,270.17
165,658,2898.92,1539.81,18.85,14.79,0,278.78
165,659,2901.85,1540.06,19.23,14.96,0,287.67
213,659,2912.53,1157.1,28.76,21.88,0,629.11
4,659,3148.79,1731.04,19.31,21.38,0,412.83
165,660,2904.76,1540.18,19.5,15.08,0,294.19
213,660,2914.92,1155.85,28.81,22.11,0,636.99
4,660,3149.19,1729.38,20.23,22.44,0,453.89
4,661,3150.05,1727.44,19.72,21.81,0,430.05
4,662,3150.49,1725.41,19.7,21.69,0,427.37
4,663,3150.92,1723.24,19.51,21.3,0,415.49
213,663,2922.03,1151.17,29.1,22.41,0,652.22
4,664,3150.54,1721.43,19.91,21.57,0,429.55
213,664,2924.33,1149.55,29.07,22.52,0,654.78
200,664,1496.44,1725.62,20.13,18.71,0,376.67
4,665,3150.1,1719.6,20.35,21.91,0,445.82
213,665,2926.96,1148.38,27.83,21.48,0,597.9
200,665,1496.55,1725.29,19.27,18.26,0,351.85
4,666,3150.21,1717.68,20.73,22.23,0,460.87
213,666,2929.04,1147.06,29.68,22.98,0,682.08
4,667,3150.26,1715.68,20.15,21.29,0,428.95
213,667,2930.95,1145.58,28.3,21.79,0,616.56
200,667,1497.51,1724.44,17.49,16.6,0,290.28
4,668,3150.68,1713.26,20.24,21.09,0,426.92
213,668,2933.71,1143.95,27.93,21.55,0,601.87
200,668,1498.18,1724.21,16.95,16.25,0,275.53
165,668,2925.81,1539.46,22.38,17.54,0,392.51
4,669,3150.9,1710.97,20.31,20.9,0,424.48
200,669,1498.76,1724.23,16.92,16.31,0,275.98
165,669,2928.65,1539.51,22.27,17.39,0,387.29
4,670,3150.39,1709.12,20.38,20.55,0,418.84
200,670,1498.9,1724.07,16.61,16.02,0,266.02
165,670,2930.83,1539.59,21.96,17.21,0,377.89
4,671,3149.69,1707.08,20.35,20.25,0,412.17
200,671,1499.01,1723.52,15.72,14.95,0,234.98
165,671,2933.57,1539.34,22.26,17.64,0,392.7
4,672,3149.82,1705.54,20.81,20.41,0,424.82
200,672,1499.2,1722.77,14.95,13.91,0,207.94
165,672,2936.75,1539.13,22.41,18.03,0,403.98
213,672,2943.47,1137.46,29.11,22.39,0,651.84
4,673,3149.66,1702.99,21.56,20.98,0,452.33
200,673,1499.4,1722.22,14.56,13.2,0,192.2
165,673,2940.15,1537.58,20.85,16.41,0,342.28
213,673,2946.36,1135.01,29.66,22.78,0,675.55
4,674,3149.57,1701.49,21.15,20.24,0,428.05
200,674,1499.76,1721.95,14.84,13.19,0,195.64
165,674,2942.44,1536.74,20.2,15.84,0,319.99
213,674,2948.69,1133.73,28.75,22.27,0,640.39
4,675,3149.04,1699.55,20.94,19.56,0,409.69
200,675,1500.07,1721.66,15.83,13.9,0,220.01
165,675,2945.15,1536.36,20.46,16.11,0,329.7
213,675,2950.66,1132.6,29.29,22.79,0,667.74
4,676,3148.56,1697.98,20.79,18.97,0,394.4
200,676,1500.14,1720.92,16.19,14.02,0,227.06
165,676,2948.04,1535.67,20.71,16.41,0,339.7
213,676,2953.39,1130.75,29.04,22.68,0,658.69
4,677,3147.92,1696.06,20.78,18.66,0,387.63
200,677,1499.81,1719.95,15.38,13.1,0,201.52
165,677,2950.3,1535.31,21.29,17.0,0,361.94
213,677,2955.1,1129.75,27.56,21.52,0,592.97
4,678,3147.68,1694.13,20.7,18.23,0,377.37
200,678,1499.59,1719.29,15.73,13.24,0,208.35
165,678,2953.52,1534.93,21.11,16.93,0,357.49
213,678,2958.12,1127.78,29.32,23.15,0,678.88
4,679,3147.0,1692.59,20.97,18.12,0,380.04
200,679,1499.5,1718.5,15.81,13.16,0,208.08
165,679,2957.12,1534.54,20.72,16.7,0,345.97
213,679,2961.07,1125.93,29.34,23.24,0,681.73
200,680,1499.57,1717.64,16.49,13.66,0,225.14
165,680,2960.41,1534.09,20.68,16.71,0,345.6
213,680,2963.99,1124.5,28.76,23.02,0,662.18
200,681,1499.57,1716.63,16.54,13.62,0,225.27
165,681,2963.23,1533.25,21.54,17.57,0,378.47
