jelly_id,frame_idx,x_center,y_center,width,height,marked,nb_pixels,balisee_id,dx,dy,displacement_px,speed_px_per_s,dt_frames
771,928,1128.2,1688.67,15.27,19.36,1,295.66,Balisée #2,1.7000000000000455,1.9800000000000182,2.609674309181172,13.048371545905859,1.0
771,929,1130.74,1690.95,15.55,19.43,1,302.23,Balisée #2,2.5399999999999636,2.2799999999999727,3.4132096331751574,17.066048165875788,1.0
771,930,1132.09,1693.24,15.76,19.55,1,308.02,Balisée #2,1.349999999999909,2.2899999999999636,2.658307732374036,13.29153866187018,1.0
771,931,1133.41,1695.14,15.39,18.91,1,291.14,Balisée #2,1.3200000000001637,1.900000000000091,2.313525448314926,11.56762724157463,1.0
771,932,1135.07,1697.1,15.31,18.72,1,286.64,Balisée #2,1.6599999999998545,1.959999999999809,2.5685015086619605,12.842507543309802,1.0
771,933,1136.7,1699.06,15.76,19.15,1,301.82,Balisée #2,1.6300000000001091,1.9600000000000364,2.5492155656202358,12.746077828101178,1.0
771,934,1138.41,1700.72,15.75,18.98,1,299.09,Balisée #2,1.7100000000000364,1.6600000000000819,2.3832121181297303,11.916060590648652,1.0
771,935,1140.38,1701.72,15.7,18.76,1,294.54,Balisée #2,1.9700000000000273,1.0,2.209275899474782,11.046379497373911,1.0
771,936,1142.48,1702.6,16.57,19.81,1,328.22,Balisée #2,2.099999999999909,0.8799999999998818,2.2769277546728204,11.384638773364102,1.0
771,937,1144.25,1705.41,16.6,19.87,1,329.86,Balisée #2,1.7699999999999818,2.810000000000173,3.3209938271548936,16.604969135774468,1.0
771,938,1146.25,1707.07,16.01,18.91,1,302.8,Balisée #2,2.0,1.6599999999998545,2.599153708421169,12.995768542105846,1.0
771,939,1148.29,1709.18,16.19,18.99,1,307.4,Balisée #2,2.0399999999999636,2.1100000000001273,2.934910560817891,14.674552804089455,1.0
771,940,1149.68,1710.63,16.05,18.43,1,295.79,Balisée #2,1.3900000000001,1.4500000000000455,2.008631374842186,10.04315687421093,1.0
771,941,1150.65,1712.18,15.9,17.65,1,280.62,Balisée #2,0.9700000000000273,1.5499999999999545,1.8284966502566835,9.142483251283418,1.0
771,942,1153.65,1713.38,16.15,17.56,1,283.6,Balisée #2,3.0,1.2000000000000455,3.2310988842807196,16.1554944214036,1.0
771,943,1155.84,1714.8,16.17,17.23,1,278.71,Balisée #2,2.189999999999827,1.4199999999998454,2.6100766272274085,13.050383136137043,1.0
771,944,1157.96,1716.29,16.38,17.22,1,282.08,Balisée #2,2.1200000000001182,1.490000000000009,2.5912352266825427,12.956176133412713,1.0
771,945,1160.49,1717.86,16.44,17.08,1,280.82,Balisée #2,2.5299999999999727,1.5699999999999363,2.9775493278868885,14.887746639434443,1.0
771,946,1162.92,1719.84,16.37,16.66,1,272.74,Balisée #2,2.4300000000000637,1.9800000000000182,3.134533458108301,15.672667290541504,1.0
771,947,1165.24,1721.37,16.33,16.44,1,268.55,Balisée #2,2.3199999999999363,1.5299999999999727,2.7790825824360854,13.895412912180428,1.0
771,948,1167.56,1722.88,16.88,16.79,1,283.36,Balisée #2,2.3199999999999363,1.5100000000002183,2.7681221071333475,13.840610535666737,1.0
771,949,1169.49,1723.78,16.74,16.4,1,274.49,Balisée #2,1.9300000000000637,0.8999999999998636,2.129530464679949,10.647652323399745,1.0
771,950,1172.25,1724.98,16.56,16.06,1,266.0,Balisée #2,2.759999999999991,1.2000000000000455,3.0095846889562785,15.047923444781393,1.0
771,951,1174.94,1725.94,16.99,16.26,1,276.29,Balisée #2,2.6900000000000546,0.9600000000000364,2.8561687625209338,14.280843812604669,1.0
771,952,1177.96,1726.86,16.97,16.01,1,271.71,Balisée #2,3.019999999999982,0.9199999999998454,3.1570239150186374,15.785119575093187,1.0
771,953,1180.34,1728.01,16.87,15.76,1,265.89,Balisée #2,2.3799999999998818,1.150000000000091,2.643274484422616,13.21637242211308,1.0
771,954,1182.53,1729.18,16.78,15.52,1,260.5,Balisée #2,2.1900000000000546,1.1700000000000728,2.4829418035871096,12.414709017935548,1.0
771,955,1184.89,1730.7,16.8,15.36,1,258.04,Balisée #2,2.3600000000001273,1.5199999999999818,2.807133769523737,14.035668847618686,1.0
771,956,1187.46,1732.17,17.04,15.44,1,262.97,Balisée #2,2.5699999999999363,1.4700000000000273,2.9607093744573705,14.803546872286852,1.0
771,957,1190.27,1733.12,17.23,15.49,1,266.89,Balisée #2,2.8099999999999454,0.9499999999998181,2.9662434155003776,14.831217077501888,1.0
771,958,1193.12,1734.76,17.42,15.61,1,271.89,Balisée #2,2.849999999999909,1.6400000000001,3.288175786055212,16.44087893027606,1.0
771,959,1195.91,1736.06,17.7,15.75,1,278.7,Balisée #2,2.790000000000191,1.2999999999999545,3.0780025990893747,15.390012995446874,1.0
771,960,1198.1,1737.27,17.42,15.23,1,265.24,Balisée #2,2.189999999999827,1.2100000000000364,2.5020391683583476,12.510195841791738,1.0
771,961,1201.36,1738.04,17.37,14.88,1,258.5,Balisée #2,3.259999999999991,0.7699999999999818,3.349701479236607,16.748507396183033,1.0
771,962,1203.44,1738.58,17.56,15.01,1,263.58,Balisée #2,2.0800000000001546,0.5399999999999636,2.1489532335536303,10.744766167768152,1.0
771,963,1205.6,1739.4,17.26,14.67,1,253.21,Balisée #2,2.1599999999998545,0.8200000000001637,2.310411218809249,11.552056094046247,1.0
771,964,1208.29,1740.63,17.22,14.57,1,250.94,Balisée #2,2.6900000000000546,1.2300000000000182,2.9578708558691904,14.789354279345952,1.0
771,965,1210.16,1741.86,17.2,14.49,1,249.35,Balisée #2,1.8700000000001182,1.2299999999997908,2.238258251408878,11.191291257044389,1.0
771,966,1212.23,1743.09,17.55,14.74,1,258.7,Balisée #2,2.0699999999999363,1.2300000000000182,2.4078621222984884,12.039310611492443,1.0
771,967,1214.33,1743.78,17.4,14.59,1,253.87,Balisée #2,2.099999999999909,0.6900000000000546,2.210452442374568,11.05226221187284,1.0
771,968,1216.3,1744.31,17.7,14.83,1,262.4,Balisée #2,1.9700000000000273,0.5299999999999727,2.040049019018925,10.200245095094624,1.0
771,969,1218.42,1745.36,17.18,14.28,1,245.29,Balisée #2,2.1200000000001182,1.0499999999999545,2.3657768280208527,11.828884140104263,1.0
771,970,1220.94,1746.37,17.86,14.85,1,265.14,Balisée #2,2.519999999999982,1.009999999999991,2.7148664792213797,13.574332396106898,1.0
771,971,1222.57,1747.31,18.18,14.93,1,271.42,Balisée #2,1.6299999999998818,0.9400000000000546,1.8816216410319362,9.408108205159682,1.0
771,972,1226.18,1748.03,18.73,15.45,1,289.4,Balisée #2,3.6100000000001273,0.7200000000000273,3.681100378962921,18.405501894814606,1.0
771,973,1228.16,1748.48,19.24,16.08,1,309.28,Balisée #2,1.9800000000000182,0.4500000000000455,2.030492551082154,10.15246275541077,1.0
771,974,1229.59,1748.86,19.76,16.78,1,331.72,Balisée #2,1.4299999999998363,0.37999999999988177,1.479628331710177,7.398141658550886,1.0
771,975,1231.59,1748.86,19.45,16.81,1,326.85,Balisée #2,2.0,0.0,2.0,10.0,1.0
771,976,1233.96,1748.96,19.47,17.09,1,332.73,Balisée #2,2.3700000000001182,0.10000000000013642,2.372108766477749,11.860543832388746,1.0
771,977,1236.53,1749.19,19.78,17.63,1,348.84,Balisée #2,2.5699999999999363,0.2300000000000182,2.5802713035647398,12.901356517823698,1.0
771,978,1238.99,1749.73,20.68,18.78,1,388.27,Balisée #2,2.4600000000000364,0.5399999999999636,2.5185710234178704,12.592855117089352,1.0
771,979,1241.68,1753.11,20.41,18.81,1,383.96,Balisée #2,2.6900000000000546,3.3799999999998818,4.319780086995111,21.598900434975555,1.0
771,980,1243.27,1754.64,19.72,18.41,1,363.11,Balisée #2,1.5899999999999181,1.5300000000002,2.206581065812075,11.032905329060373,1.0
771,981,1245.05,1755.4,19.03,17.84,1,339.44,Balisée #2,1.7799999999999727,0.7599999999999909,1.9354586019855575,9.677293009927787,1.0
771,982,1246.24,1755.58,18.98,17.74,1,336.58,Balisée #2,1.1900000000000546,0.1799999999998363,1.2035364556173904,6.017682278086952,1.0
771,983,1249.1,1755.54,19.29,17.86,1,344.65,Balisée #2,2.8599999999999,-0.03999999999996362,2.860279706602035,14.301398533010175,1.0
771,984,1251.34,1755.58,19.19,17.73,1,340.23,Balisée #2,2.240000000000009,0.03999999999996362,2.2403571143904797,11.2017855719524,1.0
771,985,1254.07,1755.83,18.7,17.14,1,320.58,Balisée #2,2.730000000000018,0.25,2.7414229881578107,13.707114940789054,1.0
771,986,1256.87,1756.47,17.63,15.86,1,279.6,Balisée #2,2.7999999999999545,0.6400000000001,2.8722116913625766,14.361058456812883,1.0
771,987,1258.83,1756.88,17.12,15.09,1,258.24,Balisée #2,1.9600000000000364,0.41000000000008185,2.00242353162367,10.012117658118349,1.0
771,988,1260.48,1756.82,17.23,14.96,1,257.86,Balisée #2,1.650000000000091,-0.060000000000172804,1.6510905486981389,8.255452743490695,1.0
771,989,1262.41,1756.49,18.03,15.49,1,279.26,Balisée #2,1.9300000000000637,-0.32999999999992724,1.9580091930326062,9.790045965163031,1.0
771,990,1265.03,1756.33,18.52,15.74,1,291.46,Balisée #2,2.619999999999891,-0.16000000000008185,2.6248809496812333,13.124404748406167,1.0
771,991,1267.84,1756.39,18.6,15.64,1,290.98,Balisée #2,2.8099999999999454,0.060000000000172804,2.810640496399302,14.05320248199651,1.0
771,992,1270.25,1756.56,18.58,15.43,1,286.62,Balisée #2,2.410000000000082,0.16999999999984539,2.4159884105683003,12.079942052841501,1.0
771,993,1273.22,1756.98,19.05,15.65,1,298.21,Balisée #2,2.9700000000000273,0.42000000000007276,2.999549966244974,14.99774983122487,1.0
771,994,1275.92,1757.67,18.92,15.44,1,292.02,Balisée #2,2.7000000000000455,0.6900000000000546,2.78677232654559,13.93386163272795,1.0
771,995,1278.34,1758.01,19.23,15.65,1,300.9,Balisée #2,2.4199999999998454,0.33999999999991815,2.443767583056784,12.21883791528392,1.0
771,996,1280.62,1758.26,19.57,15.99,1,312.9,Balisée #2,2.2799999999999727,0.25,2.293665189167738,11.468325945838691,1.0
771,997,1282.94,1758.19,20.0,16.44,1,328.95,Balisée #2,2.3200000000001637,-0.06999999999993634,2.3210557942455305,11.605278971227653,1.0
771,998,1285.23,1758.41,20.32,16.85,1,342.32,Balisée #2,2.2899999999999636,0.22000000000002728,2.3005434140654346,11.502717070327172,1.0
771,999,1287.55,1758.41,20.4,17.18,1,350.63,Balisée #2,2.3199999999999363,0.0,2.3199999999999363,11.599999999999682,1.0
771,1000,1290.01,1758.34,20.78,17.82,1,370.31,Balisée #2,2.4600000000000364,-0.07000000000016371,2.460995733438033,12.304978667190165,1.0
771,1001,1291.96,1758.33,20.46,17.81,1,364.39,Balisée #2,1.9500000000000455,-0.009999999999990905,1.9500256408571086,9.750128204285543,1.0
771,1002,1293.64,1757.95,20.37,17.89,1,364.36,Balisée #2,1.6800000000000637,-0.37999999999988177,1.7224401295836451,8.612200647918225,1.0
771,1003,1294.89,1757.87,20.61,18.1,1,373.18,Balisée #2,1.25,-0.08000000000015461,1.2525573839150144,6.262786919575072,1.0
771,1004,1298.19,1757.97,20.54,18.24,1,374.63,Balisée #2,3.2999999999999545,0.10000000000013642,3.3015148038437943,16.50757401921897,1.0
771,1005,1300.09,1758.16,20.4,18.42,1,375.7,Balisée #2,1.8999999999998636,0.19000000000005457,1.9094763680128388,9.547381840064194,1.0
771,1006,1301.97,1758.45,20.27,18.6,1,377.04,Balisée #2,1.8800000000001091,0.2899999999999636,1.9022355269525353,9.511177634762676,1.0
771,1007,1303.51,1758.55,20.32,19.0,1,386.19,Balisée #2,1.5399999999999636,0.09999999999990905,1.543243337908792,7.71621668954396,1.0
771,1008,1304.99,1758.33,20.22,19.08,1,385.93,Balisée #2,1.4800000000000182,-0.22000000000002728,1.4962620091414691,7.481310045707346,1.0
771,1009,1306.52,1757.7,19.36,18.55,1,359.14,Balisée #2,1.5299999999999727,-0.6299999999998818,1.6546298679764508,8.273149339882254,1.0
771,1010,1308.5,1756.64,19.67,19.09,1,375.5,Balisée #2,1.9800000000000182,-1.0599999999999454,2.2458851261807573,11.229425630903787,1.0
771,1011,1310.88,1755.82,19.3,19.0,1,366.74,Balisée #2,2.380000000000109,-0.8200000000001637,2.5173001410242657,12.586500705121328,1.0
771,1012,1313.09,1755.69,19.05,19.01,1,362.03,Balisée #2,2.209999999999809,-0.12999999999988177,2.2138202275702343,11.069101137851172,1.0
771,1013,1315.15,1755.59,18.91,19.18,1,362.8,Balisée #2,2.060000000000173,-0.10000000000013642,2.0624257562396613,10.312128781198307,1.0
771,1014,1316.84,1755.41,18.57,18.95,1,351.94,Balisée #2,1.6899999999998272,-0.1799999999998363,1.6995587662682796,8.497793831341397,1.0
771,1015,1317.94,1754.75,18.79,19.17,1,360.18,Balisée #2,1.1000000000001364,-0.6600000000000819,1.2828094168661253,6.414047084330626,1.0
771,1016,1321.28,1754.26,19.28,19.62,1,378.33,Balisée #2,3.339999999999918,-0.4900000000000091,3.375751768125059,16.878758840625295,1.0
771,1017,1323.14,1753.98,19.45,19.97,1,388.6,Balisée #2,1.8600000000001273,-0.2799999999999727,1.880957203128359,9.404786015641795,1.0
771,1018,1325.1,1751.64,19.72,20.73,1,408.83,Balisée #2,1.959999999999809,-2.339999999999918,3.0524088847988353,15.262044423994176,1.0
771,1019,1327.57,1750.78,19.53,21.06,1,411.34,Balisée #2,2.4700000000000273,-0.8600000000001273,2.615434954266757,13.077174771333786,1.0
771,1020,1329.98,1750.4,19.12,21.05,1,402.65,Balisée #2,2.410000000000082,-0.37999999999988177,2.439774579751233,12.198872898756166,1.0
771,1021,1331.96,1749.83,17.99,20.16,1,362.8,Balisée #2,1.9800000000000182,-0.5700000000001637,2.0604125800431956,10.302062900215978,1.0
771,1022,1333.88,1748.99,16.48,18.51,1,305.06,Balisée #2,1.9200000000000728,-0.8399999999999181,2.0957099035887916,10.478549517943957,1.0
771,1023,1335.7,1748.35,15.73,17.68,1,278.14,Balisée #2,1.8199999999999363,-0.6400000000001,1.9292485583770425,9.646242791885212,1.0
771,1024,1337.41,1746.89,14.63,16.43,1,240.36,Balisée #2,1.7100000000000364,-1.459999999999809,2.248488381112868,11.24244190556434,1.0
771,1025,1339.47,1745.86,15.59,17.6,1,274.43,Balisée #2,2.0599999999999454,-1.0300000000002,2.3031500168248242,11.515750084124122,1.0
771,1026,1341.17,1745.3,16.03,17.88,1,286.65,Balisée #2,1.7000000000000455,-0.5599999999999454,1.7898603297464564,8.949301648732282,1.0
771,1027,1345.32,1744.26,15.55,16.86,1,262.19,Balisée #2,4.149999999999864,-1.0399999999999636,4.278329113099971,21.391645565499857,1.0
771,1028,1347.58,1743.14,15.72,16.92,1,265.97,Balisée #2,2.259999999999991,-1.1199999999998909,2.5223005372079896,12.611502686039948,1.0
771,1029,1349.02,1742.1,16.44,17.83,1,293.13,Balisée #2,1.4400000000000546,-1.040000000000191,1.7762882648941174,8.881441324470586,1.0
771,1030,1350.66,1740.92,15.58,16.99,1,264.82,Balisée #2,1.6400000000001,-1.1799999999998363,2.02039600078795,10.101980003939751,1.0
771,1031,1352.19,1740.13,15.73,17.28,1,271.95,Balisée #2,1.5299999999999727,-0.7899999999999636,1.7219175357722154,8.609587678861077,1.0
771,1032,1353.89,1739.43,15.96,17.66,1,281.83,Balisée #2,1.7000000000000455,-0.7000000000000455,1.838477631085083,9.192388155425416,1.0
771,1033,1356.0,1738.37,16.0,17.92,1,286.66,Balisée #2,2.1099999999999,-1.0600000000001728,2.3612920192131988,11.806460096065994,1.0
771,1034,1358.14,1737.73,16.31,18.42,1,300.42,Balisée #2,2.1400000000001,-0.6399999999998727,2.233651718599,11.168258592994999,1.0
771,1035,1360.09,1736.85,16.09,18.3,1,294.31,Balisée #2,1.949999999999818,-0.8800000000001091,2.139369065869534,10.69684532934767,1.0
771,1036,1361.69,1736.09,15.98,18.3,1,292.58,Balisée #2,1.6000000000001364,-0.7599999999999909,1.7713271860388815,8.856635930194408,1.0
771,1037,1363.29,1735.62,16.42,19.0,1,312.01,Balisée #2,1.599999999999909,-0.4700000000000273,1.667603070277737,8.338015351388684,1.0
771,1038,1364.98,1734.72,15.99,18.69,1,298.84,Balisée #2,1.6900000000000546,-0.8999999999998636,1.9147062437877875,9.573531218938937,1.0
771,1039,1366.66,1734.3,15.85,18.63,1,295.32,Balisée #2,1.6800000000000637,-0.42000000000007276,1.7317043627594968,8.658521813797485,1.0
771,1040,1367.93,1733.92,16.22,19.17,1,310.91,Balisée #2,1.2699999999999818,-0.37999999999988177,1.3256319247814847,6.628159623907424,1.0
771,1041,1369.59,1733.16,16.08,19.16,1,308.21,Balisée #2,1.6599999999998545,-0.7599999999999909,1.825705343148095,9.128526715740474,1.0
771,1042,1371.53,1731.86,16.06,19.43,1,311.97,Balisée #2,1.9400000000000546,-1.300000000000182,2.335294413987385,11.676472069936924,1.0
771,1043,1373.17,1730.83,16.25,19.86,1,322.77,Balisée #2,1.6400000000001,-1.0299999999999727,1.9366207682456242,9.683103841228121,1.0
771,1044,1374.68,1730.32,16.19,19.9,1,322.27,Balisée #2,1.509999999999991,-0.5099999999999909,1.5938004893963245,7.969002446981622,1.0
771,1045,1376.51,1729.57,16.48,20.55,1,338.65,Balisée #2,1.8299999999999272,-0.75,1.9777259668618739,9.88862983430937,1.0
771,1046,1378.42,1728.96,16.89,21.5,1,363.02,Balisée #2,1.9100000000000819,-0.6099999999999,2.005043640422869,10.025218202114345,1.0
771,1047,1380.28,1727.37,16.89,21.81,1,368.22,Balisée #2,1.8599999999999,-1.5900000000001455,2.4469777277286546,12.234888638643273,1.0
771,1048,1381.42,1726.38,16.26,21.17,1,344.17,Balisée #2,1.1400000000001,-0.9899999999997817,1.5098675438593268,7.549337719296634,1.0
771,1049,1382.92,1725.58,15.54,20.25,1,314.58,Balisée #2,1.5,-0.8000000000001819,1.7000000000000857,8.500000000000428,1.0
771,1050,1384.4,1724.29,15.46,20.4,1,315.51,Balisée #2,1.4800000000000182,-1.2899999999999636,1.9632880583347825,9.816440291673912,1.0
771,1051,1385.68,1722.9,15.06,20.0,1,301.23,Balisée #2,1.2799999999999727,-1.3899999999998727,1.8895766721674927,9.447883360837464,1.0
771,1052,1387.21,1721.74,14.92,19.83,1,295.84,Balisée #2,1.5299999999999727,-1.1600000000000819,1.9200260414900905,9.600130207450452,1.0
771,1053,1388.49,1720.48,14.85,19.47,1,289.06,Balisée #2,1.2799999999999727,-1.259999999999991,1.7961069010501316,8.980534505250658,1.0
771,1054,1389.14,1718.97,14.95,19.27,1,288.19,Balisée #2,0.650000000000091,-1.509999999999991,1.6439586369492667,8.219793184746333,1.0
771,1055,1389.59,1717.29,15.2,19.19,1,291.71,Balisée #2,0.4499999999998181,-1.6800000000000637,1.7392239648763037,8.696119824381519,1.0
771,1056,1390.15,1715.69,15.73,19.38,1,304.8,Balisée #2,0.5600000000001728,-1.599999999999909,1.6951696080333387,8.475848040166694,1.0
771,1057,1390.51,1713.91,16.38,19.71,1,322.85,Balisée #2,0.35999999999989996,-1.7799999999999727,1.8160396471442553,9.080198235721276,1.0
771,1066,1401.21,1702.65,17.3,21.24,1,367.33,Balisée #2,10.700000000000045,-11.259999999999991,15.5331130170356,77.665565085178,9.0
771,1068,1402.98,1701.82,16.55,20.76,1,343.53,Balisée #2,1.7699999999999818,-0.8300000000001546,1.9549424543960858,9.774712271980428,2.0
771,1069,1404.4,1701.25,15.62,19.54,1,305.17,Balisée #2,1.4200000000000728,-0.5699999999999363,1.5301307133706368,7.650653566853184,1.0
771,1070,1406.01,1700.5,14.69,18.24,1,267.95,Balisée #2,1.6099999999999,-0.75,1.7761193653579925,8.880596826789963,1.0
771,1071,1407.42,1699.3,13.75,16.85,1,231.69,Balisée #2,1.4100000000000819,-1.2000000000000455,1.8515128949052286,9.257564474526143,1.0
771,1072,1408.17,1698.27,14.09,17.1,1,240.82,Balisée #2,0.75,-1.0299999999999727,1.2741271522104627,6.370635761052314,1.0
771,1073,1408.79,1697.58,14.65,17.71,1,259.45,Balisée #2,0.6199999999998909,-0.6900000000000546,0.9276313923105125,4.638156961552562,1.0
771,1074,1409.32,1696.96,15.29,18.39,1,281.22,Balisée #2,0.5299999999999727,-0.6199999999998909,0.8156592425761113,4.078296212880557,1.0
771,1075,1409.97,1696.28,15.75,18.82,1,296.43,Balisée #2,0.650000000000091,-0.6800000000000637,0.9406912352096222,4.70345617604811,1.0
771,1076,1411.85,1694.43,15.58,18.44,1,287.41,Balisée #2,1.8799999999998818,-1.849999999999909,2.637593600234733,13.187968001173665,1.0
771,1077,1413.31,1690.91,15.83,19.0,1,300.88,Balisée #2,1.4600000000000364,-3.519999999999982,3.8107741995557776,19.053870997778887,1.0
771,1078,1414.9,1688.99,15.29,18.34,1,280.45,Balisée #2,1.5900000000001455,-1.9200000000000728,2.492889889265216,12.46444944632608,1.0
771,1079,1416.93,1687.77,14.95,17.86,1,267.06,Balisée #2,2.0299999999999727,-1.2200000000000273,2.3683960817396983,11.841980408698491,1.0
771,1080,1418.64,1687.07,14.88,17.75,1,264.14,Balisée #2,1.7100000000000364,-0.7000000000000455,1.8477283350103684,9.238641675051841,1.0
771,1081,1420.78,1686.28,15.61,18.69,1,291.8,Balisée #2,2.1399999999998727,-0.7899999999999636,2.2811619846033286,11.405809923016644,1.0
771,1082,1422.37,1684.72,15.84,19.04,1,301.71,Balisée #2,1.5899999999999181,-1.5599999999999454,2.2274873737014915,11.137436868507457,1.0
771,1083,1423.56,1682.73,15.9,19.26,1,306.18,Balisée #2,1.1900000000000546,-1.990000000000009,2.318663408086686,11.59331704043343,1.0
771,1084,1425.35,1679.38,16.53,20.18,1,333.56,Balisée #2,1.7899999999999636,-3.349999999999909,3.798236432872401,18.991182164362005,1.0
771,1085,1427.7,1677.81,16.35,19.89,1,325.06,Balisée #2,2.3500000000001364,-1.5700000000001637,2.826198860660933,14.130994303304664,1.0
771,1086,1429.27,1676.29,15.75,19.1,1,300.81,Balisée #2,1.5699999999999363,-1.5199999999999818,2.1852459815773018,10.926229907886508,1.0
771,1087,1430.54,1675.69,15.61,18.82,1,293.86,Balisée #2,1.2699999999999818,-0.599999999999909,1.4045995870709362,7.022997935354681,1.0
771,1088,1431.64,1675.11,15.66,18.78,1,294.15,Balisée #2,1.1000000000001364,-0.5800000000001546,1.2435433245369778,6.217716622684889,1.0
771,1089,1433.25,1674.42,15.86,18.93,1,300.2,Balisée #2,1.6099999999999,-0.6899999999998272,1.7516278143485389,8.758139071742693,1.0
771,1090,1434.37,1673.35,16.01,18.93,1,302.99,Balisée #2,1.1199999999998909,-1.0700000000001637,1.5489673979784422,7.744836989892211,1.0
771,1091,1435.42,1671.78,16.2,19.08,1,309.04,Balisée #2,1.050000000000182,-1.5699999999999363,1.8887562044901884,9.443781022450942,1.0
771,1092,1436.58,1669.77,16.01,18.7,1,299.45,Balisée #2,1.1599999999998545,-2.009999999999991,2.320711097917969,11.603555489589844,1.0
771,1093,1437.53,1668.15,16.01,18.36,1,293.91,Balisée #2,0.9500000000000455,-1.6199999999998909,1.878004259846003,9.390021299230014,1.0
771,1094,1438.3,1667.27,15.96,17.77,1,283.69,Balisée #2,0.7699999999999818,-0.8800000000001091,1.1693160394008817,5.846580197004409,1.0
771,1095,1438.85,1665.98,16.05,17.25,1,276.74,Balisée #2,0.5499999999999545,-1.2899999999999636,1.4023551618615935,7.011775809307967,1.0
771,1096,1440.99,1664.82,16.3,16.96,1,276.45,Balisée #2,2.1400000000001,-1.1600000000000819,2.4341733709825637,12.170866854912818,1.0
771,1097,1442.17,1663.8,16.25,16.51,1,268.37,Balisée #2,1.1800000000000637,-1.0199999999999818,1.5597435686676555,7.798717843338277,1.0
771,1098,1443.0,1662.81,16.25,16.27,1,264.33,Balisée #2,0.8299999999999272,-0.9900000000000091,1.291897828777453,6.459489143887264,1.0
771,1099,1443.48,1661.12,16.52,16.33,1,269.73,Balisée #2,0.4800000000000182,-1.6900000000000546,1.7568437608393643,8.784218804196822,1.0
771,1100,1444.0,1659.69,16.93,16.56,1,280.46,Balisée #2,0.5199999999999818,-1.4299999999998363,1.5216109883933913,7.608054941966956,1.0
771,1101,1444.46,1658.91,17.65,17.23,1,303.98,Balisée #2,0.4600000000000364,-0.7799999999999727,0.9055385138137366,4.527692569068683,1.0
771,1102,1445.34,1658.46,18.33,17.89,1,327.84,Balisée #2,0.8799999999998818,-0.4500000000000455,0.9883825170448094,4.941912585224047,1.0
771,1103,1445.63,1658.3,18.67,18.18,1,339.29,Balisée #2,0.290000000000191,-0.16000000000008185,0.3312099032337906,1.6560495161689532,1.0
771,1104,1445.97,1658.06,19.21,18.75,1,360.2,Balisée #2,0.33999999999991815,-0.2400000000000091,0.4161730409336346,2.0808652046681733,1.0
771,1105,1446.3,1654.8,19.46,19.03,1,370.23,Balisée #2,0.32999999999992724,-3.259999999999991,3.2766598846996455,16.38329942349823,1.0
771,1106,1446.95,1653.37,19.2,18.72,1,359.34,Balisée #2,0.650000000000091,-1.4300000000000637,1.57079597656739,7.85397988283695,1.0
771,1107,1447.27,1652.89,19.23,18.63,1,358.29,Balisée #2,0.31999999999993634,-0.4799999999997908,0.576888204074029,2.884441020370145,1.0
771,1108,1447.9,1652.71,19.31,18.52,1,357.49,Balisée #2,0.6300000000001091,-0.18000000000006366,0.6552098900353691,3.2760494501768456,1.0
771,1109,1448.51,1652.29,18.63,17.68,1,329.5,Balisée #2,0.6099999999999,-0.42000000000007276,0.7406078584513799,3.7030392922568995,1.0
771,1110,1449.38,1652.03,18.18,17.06,1,310.17,Balisée #2,0.8700000000001182,-0.2599999999999909,0.9080198235722615,4.540099117861308,1.0
771,1111,1449.8,1651.69,17.58,16.26,1,285.99,Balisée #2,0.4199999999998454,-0.33999999999991815,0.5403702434440801,2.701851217220401,1.0
771,1112,1449.96,1651.65,17.6,16.06,1,282.69,Balisée #2,0.16000000000008185,-0.03999999999996362,0.164924225024777,0.824621125123885,1.0
771,1113,1450.19,1651.9,18.18,16.46,1,299.27,Balisée #2,0.2300000000000182,0.25,0.33970575502927286,1.6985287751463642,1.0
771,1114,1450.63,1652.05,18.58,16.69,1,310.21,Balisée #2,0.44000000000005457,0.14999999999986358,0.464865571966786,2.32432785983393,1.0
771,1115,1451.07,1652.03,18.6,16.58,1,308.56,Balisée #2,0.4399999999998272,-0.01999999999998181,0.44045431091073134,2.202271554553657,1.0
771,1116,1450.96,1651.89,18.37,16.23,1,298.15,Balisée #2,-0.10999999999989996,-0.13999999999987267,0.17804493814748662,0.8902246907374332,1.0
771,1117,1450.72,1651.58,18.11,15.77,1,285.5,Balisée #2,-0.2400000000000091,-0.3100000000001728,0.39204591567839536,1.9602295783919768,1.0
771,1118,1450.54,1651.48,18.09,15.59,1,282.03,Balisée #2,-0.18000000000006366,-0.09999999999990905,0.2059126028197515,1.0295630140987575,1.0
771,1119,1450.39,1651.34,17.93,15.36,1,275.47,Balisée #2,-0.14999999999986358,-0.14000000000010004,0.20518284528680045,1.0259142264340022,1.0
771,1120,1450.11,1651.3,17.76,15.13,1,268.77,Balisée #2,-0.2800000000002001,-0.03999999999996362,0.28284271247481196,1.41421356237406,1.0
771,1121,1450.24,1651.42,18.01,15.31,1,275.73,Balisée #2,0.13000000000010914,0.12000000000011823,0.17691806012970174,0.8845903006485087,1.0
771,1122,1450.59,1651.69,18.4,15.67,1,288.19,Balisée #2,0.34999999999990905,0.2699999999999818,0.44204072210592377,2.210203610529619,1.0
771,1123,1450.85,1652.02,18.93,16.24,1,307.41,Balisée #2,0.2599999999999909,0.32999999999992724,0.4201190307519373,2.1005951537596865,1.0
