frame_idx,time_s,balisee_id,x_center,y_center,width,height,bbox_area_px,mask_area_sam_px
4359,145.44545,Balisee_5,1167.98,981.44,22.9,20.47,468.64,542
4359,145.44545,Balisee_3,2743.33,1195.74,27.17,19.02,516.85,517
4359,145.44545,Balisee_4,1546.76,1710.14,18.32,24.62,451.05,464
4359,145.44545,Balisee_2,1098.48,1664.73,16.2,19.38,314.0,303
4359,145.44545,Balisee_1,1168.4,1191.6,14.04,18.52,260.17,332
4360,145.47881,Balisee_5,1168.18,981.6,22.94,20.29,465.31,537
4360,145.47881,Balisee_3,2743.31,1196.04,27.32,19.1,521.75,528
4360,145.47881,Balisee_4,1547.15,1709.85,18.13,24.63,446.6,465
4360,145.47881,Balisee_2,1098.79,1664.59,16.26,19.44,316.05,311
4360,145.47881,Balisee_1,1168.85,1192.13,13.98,18.76,262.26,336
4361,145.51218,Balisee_5,1168.43,981.54,22.33,19.79,441.93,525
4361,145.51218,Balisee_3,2743.28,1196.3,27.18,18.81,511.23,531
4361,145.51218,Balisee_2,1098.84,1664.61,16.21,19.27,312.48,302
4361,145.51218,Balisee_1,1169.33,1192.67,14.29,18.8,268.67,350
4361,145.51218,Balisee_4,1547.43,1709.53,18.44,25.09,462.53,458
4362,145.54555,Balisee_5,1168.83,981.55,22.49,19.7,443.11,525
4362,145.54555,Balisee_3,2743.31,1196.53,27.18,18.87,512.93,527
4362,145.54555,Balisee_2,1099.09,1664.42,16.26,19.17,311.59,304
4362,145.54555,Balisee_1,1170.0,1193.07,14.2,18.95,269.14,361
4362,145.54555,Balisee_4,1547.87,1709.33,18.68,24.65,460.3,448
4363,145.57891,Balisee_5,1169.01,981.28,22.27,20.14,448.56,515
4363,145.57891,Balisee_3,2743.11,1196.45,26.97,18.69,504.02,530
4363,145.57891,Balisee_2,1099.29,1664.2,16.33,19.17,312.96,313
4363,145.57891,Balisee_1,1170.07,1193.54,13.9,19.19,266.79,366
4363,145.57891,Balisee_4,1548.08,1709.04,18.84,24.3,457.79,435
4364,145.61228,Balisee_5,1169.09,981.37,21.67,20.13,436.36,507
4364,145.61228,Balisee_3,2742.98,1196.65,26.81,18.84,505.27,530
4364,145.61228,Balisee_1,1170.28,1193.88,14.24,19.35,275.45,368
4364,145.61228,Balisee_2,1099.68,1664.17,16.01,19.09,305.73,328
4364,145.61228,Balisee_4,1548.52,1708.89,18.81,23.99,451.09,425
4365,145.64565,Balisee_5,1169.06,981.22,21.63,20.46,442.46,505
4365,145.64565,Balisee_3,2743.01,1196.97,26.87,19.04,511.67,545
4365,145.64565,Balisee_1,1170.59,1194.31,14.34,19.54,280.22,361
4365,145.64565,Balisee_2,1100.06,1663.93,16.28,19.26,313.5,336
4365,145.64565,Balisee_4,1548.87,1708.49,18.7,23.99,448.59,403
4366,145.67901,Balisee_5,1169.46,981.05,21.63,21.08,455.8,524
4366,145.67901,Balisee_3,2743.01,1197.19,26.85,19.12,513.41,545
4366,145.67901,Balisee_1,1171.09,1194.59,14.64,19.45,284.85,370
4366,145.67901,Balisee_2,1100.15,1663.61,16.39,19.37,317.49,346
4366,145.67901,Balisee_4,1549.2,1708.08,18.75,23.92,448.44,406
4367,145.71238,Balisee_5,1169.66,980.9,21.86,21.39,467.44,532
4367,145.71238,Balisee_3,2742.78,1197.17,26.82,19.34,518.67,546
4367,145.71238,Balisee_1,1171.57,1195.05,14.35,19.35,277.76,366
4367,145.71238,Balisee_2,1100.16,1663.25,16.38,19.57,320.61,361
4367,145.71238,Balisee_4,1549.37,1708.14,18.79,24.1,452.88,405
4368,145.74575,Balisee_5,1169.83,981.03,21.97,21.46,471.43,549
4368,145.74575,Balisee_3,2742.85,1197.42,26.88,19.64,527.96,538
4368,145.74575,Balisee_2,1100.17,1662.99,16.41,19.94,327.24,366
4368,145.74575,Balisee_1,1172.1,1195.51,13.88,18.82,261.27,356
4368,145.74575,Balisee_4,1549.73,1708.01,18.75,24.02,450.37,408
4369,145.77911,Balisee_5,1170.08,981.01,22.51,21.55,485.0,570
4369,145.77911,Balisee_3,2742.69,1197.3,27.13,20.06,544.15,555
4369,145.77911,Balisee_2,1100.23,1662.74,16.51,20.19,333.42,364
4369,145.77911,Balisee_1,1172.1,1195.73,13.95,18.53,258.44,344
4369,145.77911,Balisee_4,1550.15,1707.47,18.42,23.9,440.23,410
4370,145.81248,Balisee_5,1170.08,981.25,22.77,21.51,489.72,573
4370,145.81248,Balisee_3,2742.66,1197.38,27.11,20.2,547.55,548
4370,145.81248,Balisee_1,1172.18,1196.11,13.6,18.23,247.8,331
4370,145.81248,Balisee_2,1100.3,1662.42,16.62,19.97,332.03,359
4370,145.81248,Balisee_4,1550.44,1707.33,18.23,24.11,439.55,409
4371,145.84585,Balisee_5,1169.93,981.42,22.77,21.53,490.12,568
4371,145.84585,Balisee_3,2742.49,1197.35,27.14,20.5,556.46,554
4371,145.84585,Balisee_1,1172.23,1196.3,13.24,18.14,240.15,322
4371,145.84585,Balisee_2,1100.35,1662.22,16.71,19.56,326.82,355
4371,145.84585,Balisee_4,1550.83,1707.21,17.74,23.89,423.82,406
4372,145.87921,Balisee_5,1169.87,981.58,22.63,21.29,481.7,552
4372,145.87921,Balisee_3,2742.57,1197.27,27.09,20.81,563.76,564
4372,145.87921,Balisee_1,1172.74,1196.46,13.08,18.07,236.37,324
4372,145.87921,Balisee_2,1100.64,1661.62,17.28,19.57,338.24,348
4372,145.87921,Balisee_4,1551.81,1706.86,17.61,23.7,417.43,401
4373,145.91258,Balisee_5,1169.87,982.19,22.89,20.98,480.15,545
4373,145.91258,Balisee_3,2742.57,1197.1,26.98,20.85,562.53,559
4373,145.91258,Balisee_1,1173.09,1196.77,12.91,18.05,232.95,323
4373,145.91258,Balisee_2,1100.81,1661.26,17.61,19.54,344.14,356
4373,145.91258,Balisee_4,1552.06,1706.51,17.69,23.58,417.09,396
4374,145.94595,Balisee_5,1169.76,982.28,22.43,20.62,462.49,539
4374,145.94595,Balisee_3,2742.49,1197.2,26.8,20.77,556.52,548
4374,145.94595,Balisee_1,1173.56,1197.09,13.21,18.12,239.38,330
4374,145.94595,Balisee_2,1100.71,1661.18,17.42,19.68,342.86,358
4375,145.97931,Balisee_5,1169.54,982.25,21.97,20.51,450.69,526
4375,145.97931,Balisee_3,2742.56,1197.05,26.64,20.49,545.9,539
4375,145.97931,Balisee_1,1174.06,1197.21,13.36,18.2,243.06,334
4375,145.97931,Balisee_2,1100.81,1660.93,17.61,19.59,345.09,359
4376,146.01268,Balisee_5,1169.58,982.17,22.04,20.35,448.49,505
4376,146.01268,Balisee_3,2742.43,1196.94,26.63,20.42,543.92,544
4376,146.01268,Balisee_1,1174.49,1197.36,13.58,18.16,246.65,336
4376,146.01268,Balisee_2,1101.07,1660.66,18.13,19.84,359.64,369
4376,146.01268,Balisee_4,1552.62,1705.09,19.66,23.92,470.2,445
4377,146.04605,Balisee_5,1169.59,982.11,21.68,20.23,438.61,490
4377,146.04605,Balisee_3,2742.27,1197.02,26.98,20.55,554.5,552
4377,146.04605,Balisee_1,1174.95,1197.37,14.32,18.6,266.25,353
4377,146.04605,Balisee_2,1101.23,1660.31,18.46,20.05,370.23,368
4377,146.04605,Balisee_4,1553.03,1704.99,20.36,24.28,494.34,483
4378,146.07941,Balisee_5,1169.68,982.07,21.29,20.15,429.05,470
4378,146.07941,Balisee_3,2742.31,1196.79,26.94,20.17,543.47,551
4378,146.07941,Balisee_1,1175.48,1197.27,14.57,18.68,272.11,357
4378,146.07941,Balisee_2,1101.31,1660.0,18.62,19.88,370.25,361
4378,146.07941,Balisee_4,1553.21,1704.86,21.18,24.87,526.78,498
4379,146.11278,Balisee_5,1169.57,982.09,21.13,20.18,426.45,457
4379,146.11278,Balisee_3,2742.03,1196.74,27.01,20.04,541.22,559
4379,146.11278,Balisee_1,1175.75,1197.48,14.85,19.05,282.89,356
4379,146.11278,Balisee_2,1101.34,1659.67,18.68,19.93,372.16,373
4379,146.11278,Balisee_4,1553.64,1704.51,20.82,24.52,510.61,514
4380,146.14615,Balisee_3,2742.01,1196.58,27.05,19.87,537.59,552
4380,146.14615,Balisee_5,1169.91,982.02,20.43,20.03,409.36,443
4380,146.14615,Balisee_1,1175.82,1197.98,15.09,18.59,280.5,376
4380,146.14615,Balisee_4,1554.19,1704.78,20.88,24.77,517.22,496
4380,146.14615,Balisee_2,1101.38,1659.45,18.75,19.39,363.6,369
4381,146.17951,Balisee_3,2741.73,1196.68,27.11,20.06,544.04,564
4381,146.17951,Balisee_5,1170.11,981.99,20.65,19.98,412.46,456
4381,146.17951,Balisee_1,1176.15,1198.14,15.03,18.56,278.93,373
4381,146.17951,Balisee_2,1101.41,1659.15,18.83,19.56,368.36,372
4381,146.17951,Balisee_4,1554.56,1704.31,20.61,24.15,497.77,478
4382,146.21288,Balisee_3,2741.48,1196.58,27.1,19.95,540.56,563
4382,146.21288,Balisee_5,1170.23,982.04,20.41,20.09,410.0,458
4382,146.21288,Balisee_1,1176.11,1198.13,14.95,18.78,280.61,376
4382,146.21288,Balisee_2,1101.4,1658.84,18.8,19.57,368.0,376
4382,146.21288,Balisee_4,1555.4,1704.25,19.69,23.77,468.02,459
4383,146.24625,Balisee_3,2741.4,1196.48,27.16,19.74,536.23,555
4383,146.24625,Balisee_5,1170.59,982.03,20.66,20.05,414.37,462
4383,146.24625,Balisee_1,1176.48,1198.38,14.48,18.79,272.12,385
4383,146.24625,Balisee_2,1101.61,1658.44,19.21,19.83,381.0,387
4383,146.24625,Balisee_4,1556.01,1702.7,19.44,22.39,435.21,418
4384,146.27961,Balisee_5,1170.79,982.1,21.02,20.21,424.84,475
4384,146.27961,Balisee_3,2741.3,1196.5,27.36,19.69,538.85,554
4384,146.27961,Balisee_1,1176.48,1198.64,14.26,18.93,269.83,344
4384,146.27961,Balisee_2,1101.63,1658.23,19.26,20.01,385.34,381
4384,146.27961,Balisee_4,1556.44,1702.59,18.91,21.98,415.63,412
4385,146.31298,Balisee_5,1170.77,982.15,21.51,20.31,436.92,497
4385,146.31298,Balisee_3,2741.12,1196.37,27.42,19.52,535.33,544
4385,146.31298,Balisee_1,1176.82,1198.82,14.34,18.72,268.54,352
4385,146.31298,Balisee_2,1101.67,1657.98,19.33,20.23,391.19,386
4385,146.31298,Balisee_4,1556.87,1702.64,18.45,22.41,413.33,403
4386,146.34635,Balisee_5,1170.6,982.28,21.79,20.61,449.05,517
4386,146.34635,Balisee_3,2741.05,1196.18,27.37,19.29,527.93,537
4386,146.34635,Balisee_1,1177.03,1199.1,14.0,18.72,262.08,348
4386,146.34635,Balisee_2,1101.68,1657.75,19.35,20.54,397.57,390
4386,146.34635,Balisee_4,1556.84,1702.59,18.04,21.91,395.21,392
4387,146.37971,Balisee_5,1170.86,982.39,22.39,20.85,466.74,550
4387,146.37971,Balisee_3,2740.89,1196.13,27.33,19.05,520.71,528
4387,146.37971,Balisee_1,1177.31,1199.39,14.11,18.69,263.62,344
4387,146.37971,Balisee_2,1101.94,1657.66,19.89,20.69,411.39,391
4387,146.37971,Balisee_4,1556.86,1702.23,17.93,21.95,393.75,400
4388,146.41308,Balisee_5,1171.16,982.52,23.01,21.23,488.35,569
4388,146.41308,Balisee_3,2740.78,1196.09,27.17,18.85,512.03,522
4388,146.41308,Balisee_1,1177.65,1199.54,13.91,18.59,258.5,343
4388,146.41308,Balisee_2,1102.11,1657.5,20.22,21.0,424.77,386
4388,146.41308,Balisee_4,1556.79,1701.78,17.8,22.61,402.51,405
4389,146.44645,Balisee_5,1171.63,982.54,23.66,21.3,503.99,583
4389,146.44645,Balisee_3,2740.5,1195.98,27.13,18.82,510.44,520
4389,146.44645,Balisee_1,1177.68,1199.56,13.87,18.68,259.07,342
4389,146.44645,Balisee_4,1556.97,1701.38,18.03,23.75,428.32,444
4389,146.44645,Balisee_2,1102.19,1657.25,20.38,21.5,438.2,398
4390,146.47981,Balisee_5,1171.82,982.51,23.52,21.28,500.59,577
4390,146.47981,Balisee_3,2740.34,1195.9,27.35,19.19,524.76,529
4390,146.47981,Balisee_1,1177.96,1199.72,13.75,18.69,257.02,335
4390,146.47981,Balisee_4,1557.05,1700.53,18.14,24.06,436.43,466
4390,146.47981,Balisee_2,1102.37,1654.48,20.73,20.97,434.79,407
4391,146.51318,Balisee_3,2740.17,1195.73,27.24,19.27,524.93,534
4391,146.51318,Balisee_5,1172.21,982.49,23.68,21.2,501.86,573
4391,146.51318,Balisee_1,1178.63,1199.62,13.71,18.95,259.73,326
4391,146.51318,Balisee_4,1557.33,1700.48,18.67,23.74,443.04,487
4391,146.51318,Balisee_2,1106.07,1654.53,19.86,21.07,418.41,398
4392,146.54655,Balisee_5,1172.22,982.59,23.5,21.21,498.47,567
4392,146.54655,Balisee_3,2739.98,1195.45,27.03,19.15,517.65,528
4392,146.54655,Balisee_1,1179.35,1199.8,13.74,18.81,258.5,320
4392,146.54655,Balisee_4,1557.67,1699.57,19.35,24.79,479.66,513
4392,146.54655,Balisee_2,1106.12,1654.23,19.76,20.47,404.48,386
4393,146.57991,Balisee_5,1172.52,982.45,23.54,20.94,492.78,563
4393,146.57991,Balisee_3,2739.77,1195.22,27.14,19.27,523.12,532
4393,146.57991,Balisee_1,1179.59,1199.76,13.7,18.48,253.25,319
4393,146.57991,Balisee_2,1106.4,1653.84,19.21,19.69,378.26,379
4393,146.57991,Balisee_4,1557.99,1699.31,19.99,25.03,500.29,523
4394,146.61328,Balisee_5,1172.98,982.36,22.87,20.74,474.26,545
4394,146.61328,Balisee_3,2739.66,1195.22,26.92,19.33,520.45,526
4394,146.61328,Balisee_1,1180.16,1199.95,13.96,18.52,258.47,325
4394,146.61328,Balisee_2,1106.57,1653.6,18.86,19.48,367.42,367
4394,146.61328,Balisee_4,1558.31,1698.46,20.61,24.59,506.85,521
4395,146.64665,Balisee_5,1173.12,982.26,22.43,20.54,460.7,541
4395,146.64665,Balisee_3,2739.52,1195.11,26.64,19.26,513.05,532
4395,146.64665,Balisee_1,1180.48,1200.1,14.04,18.48,259.52,332
4395,146.64665,Balisee_2,1106.75,1653.25,18.51,19.59,362.53,375
4395,146.64665,Balisee_4,1558.53,1697.88,21.06,24.2,509.71,537
4396,146.68001,Balisee_5,1173.49,982.31,22.38,20.64,461.82,538
4396,146.68001,Balisee_3,2739.54,1194.9,26.78,19.26,515.91,531
4396,146.68001,Balisee_1,1180.85,1200.37,14.27,18.35,261.85,342
4396,146.68001,Balisee_2,1106.86,1652.85,18.28,19.79,361.82,386
4396,146.68001,Balisee_4,1562.47,1697.68,19.07,23.85,454.63,510
4397,146.71338,Balisee_5,1173.46,982.39,22.3,20.79,463.58,535
4397,146.71338,Balisee_3,2739.2,1194.89,26.81,19.5,522.77,530
4397,146.71338,Balisee_1,1181.03,1200.37,14.27,18.35,261.93,342
4397,146.71338,Balisee_2,1106.99,1652.51,18.03,19.96,359.84,379
4397,146.71338,Balisee_4,1562.47,1696.86,19.06,23.62,450.22,526
4398,146.74675,Balisee_5,1174.1,982.5,22.7,21.03,477.46,541
4398,146.74675,Balisee_3,2739.31,1195.13,26.93,19.76,532.18,536
4398,146.74675,Balisee_1,1181.69,1200.67,14.47,18.76,271.43,364
4398,146.74675,Balisee_2,1107.15,1651.86,17.71,19.97,353.59,374
4398,146.74675,Balisee_4,1562.79,1696.31,18.42,23.1,425.41,511
4399,146.78011,Balisee_5,1174.42,982.5,22.98,21.03,483.26,545
4399,146.78011,Balisee_3,2739.11,1194.93,26.87,19.6,526.84,526
4399,146.78011,Balisee_1,1182.09,1200.89,14.41,19.27,277.65,379
4399,146.78011,Balisee_2,1107.33,1651.54,17.33,19.97,346.21,373
4399,146.78011,Balisee_4,1562.93,1695.91,18.15,22.72,412.38,489
4400,146.81348,Balisee_3,2738.99,1195.05,26.97,19.73,532.2,533
4400,146.81348,Balisee_5,1174.64,982.53,22.82,21.12,482.03,546
4400,146.81348,Balisee_1,1182.62,1201.74,14.25,20.53,292.56,386
4400,146.81348,Balisee_2,1107.6,1651.22,16.81,19.89,334.19,374
4400,146.81348,Balisee_4,1563.07,1695.92,17.86,22.98,410.46,479
4401,146.84685,Balisee_3,2738.95,1195.06,26.8,19.62,526.0,534
4401,146.84685,Balisee_5,1174.66,982.65,22.46,21.34,479.15,551
4401,146.84685,Balisee_1,1183.1,1201.89,14.09,20.23,284.9,386
4401,146.84685,Balisee_2,1107.82,1650.87,16.43,19.82,325.54,374
4401,146.84685,Balisee_4,1563.25,1695.41,17.52,23.05,403.95,476
4402,146.88021,Balisee_3,2739.02,1195.2,26.96,19.77,532.84,537
4402,146.88021,Balisee_5,1174.59,982.78,22.62,21.57,488.07,559
4402,146.88021,Balisee_2,1107.95,1650.37,16.24,19.62,318.67,370
4402,146.88021,Balisee_1,1183.4,1201.98,13.63,20.05,273.19,394
4402,146.88021,Balisee_4,1563.25,1695.12,17.54,22.94,402.48,486
4403,146.91358,Balisee_3,2739.0,1195.42,26.95,19.92,536.83,535
4403,146.91358,Balisee_5,1174.27,982.9,22.39,21.8,488.15,551
4403,146.91358,Balisee_1,1184.1,1202.24,14.13,19.6,276.86,393
4403,146.91358,Balisee_2,1108.25,1650.06,15.9,19.69,313.11,359
4403,146.91358,Balisee_4,1563.74,1694.96,16.79,22.93,385.09,498
4404,146.94695,Balisee_3,2738.9,1195.44,26.87,20.17,541.83,537
4404,146.94695,Balisee_5,1173.94,982.85,22.0,21.71,477.66,548
4404,146.94695,Balisee_1,1184.64,1202.34,14.38,19.4,278.92,385
4404,146.94695,Balisee_4,1564.32,1694.43,17.51,22.75,398.18,517
4404,146.94695,Balisee_2,1108.46,1649.77,15.97,19.95,318.56,359
4405,146.98031,Balisee_3,2739.02,1195.52,26.75,20.27,542.11,550
4405,146.98031,Balisee_5,1173.76,982.95,21.75,21.9,476.23,543
4405,146.98031,Balisee_1,1185.02,1202.42,14.27,19.24,274.57,387
4405,146.98031,Balisee_4,1564.67,1694.52,17.67,23.49,415.08,526
4405,146.98031,Balisee_2,1108.78,1649.51,15.59,19.61,305.7,368
4406,147.01368,Balisee_3,2738.93,1195.61,26.8,20.01,536.11,545
4406,147.01368,Balisee_5,1173.73,982.84,21.63,21.69,469.06,529
4406,147.01368,Balisee_1,1185.05,1202.62,14.51,19.01,275.93,383
4406,147.01368,Balisee_4,1565.02,1694.8,18.03,23.9,431.03,532
4407,147.04705,Balisee_3,2739.02,1195.6,27.23,19.91,542.23,539
4407,147.04705,Balisee_5,1173.7,982.96,21.34,21.93,467.99,513
4407,147.04705,Balisee_1,1185.32,1202.77,14.22,18.98,269.86,373
4407,147.04705,Balisee_4,1565.5,1694.9,18.42,24.19,445.52,521
4408,147.08041,Balisee_3,2738.98,1195.69,27.09,19.95,540.44,543
4408,147.08041,Balisee_5,1173.9,983.03,21.49,22.06,474.09,510
4408,147.08041,Balisee_1,1186.15,1202.94,13.89,18.84,261.64,356
4408,147.08041,Balisee_4,1565.75,1694.76,18.71,23.7,443.31,505
4409,147.11378,Balisee_3,2738.78,1195.73,27.4,20.09,550.5,551
4409,147.11378,Balisee_5,1174.02,984.88,21.52,22.24,478.54,505
4409,147.11378,Balisee_1,1186.28,1203.33,13.87,18.69,259.28,349
4409,147.11378,Balisee_4,1565.6,1694.49,19.02,23.62,449.26,522
4410,147.14715,Balisee_3,2738.75,1195.94,27.39,20.1,550.52,548
4410,147.14715,Balisee_5,1174.4,984.96,21.53,22.07,475.2,495
4410,147.14715,Balisee_1,1186.84,1203.7,14.08,18.65,262.65,350
4410,147.14715,Balisee_4,1565.56,1694.08,19.67,23.77,467.6,520
4411,147.18051,Balisee_3,2738.84,1196.37,27.47,19.92,547.03,557
4411,147.18051,Balisee_5,1174.65,985.09,21.41,21.83,467.27,509
4411,147.18051,Balisee_1,1187.4,1204.14,14.27,18.82,268.54,361
4411,147.18051,Balisee_4,1566.1,1694.03,19.7,23.55,463.93,506
4412,147.21388,Balisee_3,2738.82,1196.62,27.34,19.75,540.09,553
4412,147.21388,Balisee_5,1174.63,985.19,21.32,21.63,461.07,511
4412,147.21388,Balisee_1,1188.06,1204.59,14.15,18.97,268.32,342
4413,147.24725,Balisee_3,2738.69,1196.95,27.18,19.57,531.8,553
4413,147.24725,Balisee_5,1174.53,985.3,21.1,21.4,451.68,496
4413,147.24725,Balisee_1,1188.37,1204.96,14.47,19.28,278.93,344
4413,147.24725,Balisee_2,1111.29,1647.75,16.41,19.74,323.85,382
4414,147.28061,Balisee_5,1174.5,985.34,21.04,21.31,448.45,489
4414,147.28061,Balisee_3,2738.47,1197.01,27.33,19.55,534.3,556
4414,147.28061,Balisee_1,1189.01,1205.3,13.88,19.43,269.8,342
4414,147.28061,Balisee_2,1111.45,1647.63,16.75,19.6,328.21,383
4415,147.31398,Balisee_5,1174.41,985.41,20.86,21.19,441.89,485
4415,147.31398,Balisee_3,2738.34,1197.13,27.37,19.53,534.64,552
4415,147.31398,Balisee_1,1189.71,1205.63,13.88,19.34,268.37,332
4415,147.31398,Balisee_2,1111.84,1647.44,16.32,19.04,310.71,386
4416,147.34735,Balisee_5,1174.69,985.45,21.38,21.11,451.36,485
4416,147.34735,Balisee_3,2738.31,1197.42,27.56,19.54,538.36,554
4416,147.34735,Balisee_1,1189.9,1206.08,14.12,19.47,274.9,334
4416,147.34735,Balisee_2,1112.24,1647.38,16.3,19.0,309.57,373
4417,147.38071,Balisee_5,1175.06,985.53,22.13,20.97,463.87,488
4417,147.38071,Balisee_3,2738.18,1197.56,27.52,19.55,537.98,561
4417,147.38071,Balisee_1,1190.17,1206.55,13.65,19.62,267.8,341
4417,147.38071,Balisee_2,1112.47,1647.16,16.47,18.9,311.31,369
4418,147.41408,Balisee_5,1175.37,985.39,22.74,21.25,483.16,504
4418,147.41408,Balisee_3,2738.16,1197.71,27.7,19.69,545.3,560
4418,147.41408,Balisee_1,1190.62,1206.88,13.25,19.73,261.4,324
4418,147.41408,Balisee_2,1112.54,1646.57,16.33,18.91,308.85,370
4419,147.44745,Balisee_5,1175.55,985.35,23.1,21.33,492.68,516
4419,147.44745,Balisee_3,2738.17,1197.84,27.69,19.84,549.35,563
4419,147.44745,Balisee_1,1190.75,1207.34,13.14,19.34,254.12,323
4419,147.44745,Balisee_2,1112.92,1646.56,16.7,19.2,320.6,379
4420,147.48081,Balisee_5,1176.53,985.23,23.01,21.63,497.53,538
4420,147.48081,Balisee_3,2738.14,1197.84,27.65,19.89,550.0,576
4420,147.48081,Balisee_1,1190.98,1207.67,13.02,19.33,251.62,328
4420,147.48081,Balisee_2,1113.05,1646.26,16.93,19.62,332.19,384
4421,147.51418,Balisee_5,1176.65,985.03,22.85,21.96,501.75,536
4421,147.51418,Balisee_3,2738.07,1197.89,27.59,19.98,551.29,571
4421,147.51418,Balisee_1,1191.39,1208.13,12.98,19.67,255.44,327
4421,147.51418,Balisee_2,1113.11,1645.89,17.24,19.53,336.67,379
4422,147.54755,Balisee_5,1176.82,984.97,22.87,22.1,505.34,547
4422,147.54755,Balisee_3,2737.92,1197.89,27.37,19.91,544.92,577
4422,147.54755,Balisee_1,1191.82,1208.37,13.14,19.63,258.01,326
4422,147.54755,Balisee_2,1113.3,1645.55,17.22,19.82,341.25,382
4423,147.58091,Balisee_5,1177.25,984.9,23.1,22.25,514.01,542
4423,147.58091,Balisee_3,2737.77,1197.92,27.16,19.94,541.65,572
4423,147.58091,Balisee_1,1192.09,1208.57,13.58,19.26,261.55,328
4423,147.58091,Balisee_2,1113.57,1645.25,16.93,19.81,335.37,387
4424,147.61428,Balisee_5,1177.58,984.97,23.08,22.17,511.69,547
4424,147.61428,Balisee_3,2737.52,1197.99,26.74,20.02,535.35,570
4424,147.61428,Balisee_1,1192.51,1208.82,14.12,19.14,270.21,320
4424,147.61428,Balisee_2,1113.76,1644.88,16.7,19.82,331.06,381
4425,147.64765,Balisee_5,1177.92,984.87,22.61,22.29,503.95,546
4425,147.64765,Balisee_3,2737.44,1197.96,26.7,19.97,533.19,569
4425,147.64765,Balisee_1,1192.9,1208.72,14.09,19.35,272.7,320
4425,147.64765,Balisee_2,1113.97,1644.52,16.48,20.07,330.83,379
4425,147.64765,Balisee_4,1571.42,1686.8,19.2,22.82,438.27,420
4426,147.68101,Balisee_5,1178.17,984.83,22.61,22.4,506.43,555
4426,147.68101,Balisee_3,2737.11,1197.95,26.33,19.94,524.99,558
4426,147.68101,Balisee_1,1193.37,1208.94,14.22,19.96,283.82,329
4426,147.68101,Balisee_4,1571.35,1686.72,19.3,23.62,456.01,423
4427,147.71438,Balisee_5,1178.38,984.75,22.65,22.68,513.68,567
4427,147.71438,Balisee_3,2736.86,1198.0,26.39,20.04,528.71,567
4427,147.71438,Balisee_1,1193.5,1208.92,14.08,19.93,280.7,344
4427,147.71438,Balisee_4,1571.52,1686.31,18.73,23.26,435.65,416
4428,147.74775,Balisee_5,1178.71,984.7,22.98,22.9,526.26,582
4428,147.74775,Balisee_3,2736.73,1198.01,25.97,20.07,521.13,558
4428,147.74775,Balisee_1,1193.6,1209.1,14.06,19.72,277.36,347
4428,147.74775,Balisee_4,1571.58,1685.73,18.23,21.65,394.76,416
4429,147.78111,Balisee_5,1178.79,984.59,22.83,22.92,523.17,596
4429,147.78111,Balisee_3,2736.81,1197.91,26.11,19.93,520.34,558
4429,147.78111,Balisee_1,1193.95,1209.15,14.33,19.8,283.85,353
4429,147.78111,Balisee_4,1571.83,1685.57,18.28,22.06,403.27,424
4430,147.81448,Balisee_5,1178.9,984.62,23.09,22.88,528.29,605
4430,147.81448,Balisee_3,2736.45,1197.96,26.13,20.08,524.6,556
4430,147.81448,Balisee_1,1193.78,1209.36,14.02,19.38,271.74,340
4430,147.81448,Balisee_4,1571.97,1685.24,18.32,21.92,401.53,435
4431,147.84785,Balisee_5,1179.06,984.68,23.29,22.87,532.81,613
4431,147.84785,Balisee_3,2736.23,1197.79,25.97,19.75,512.81,554
4431,147.84785,Balisee_1,1193.9,1209.38,14.23,19.55,278.24,335
4431,147.84785,Balisee_4,1572.13,1685.59,18.39,22.34,410.88,436
4432,147.88121,Balisee_5,1179.3,984.95,23.44,22.91,537.08,616
4432,147.88121,Balisee_3,2736.16,1197.58,26.05,19.49,507.76,553
4432,147.88121,Balisee_4,1572.29,1685.04,18.89,22.77,430.05,437
4432,147.88121,Balisee_1,1194.1,1209.47,14.21,19.28,273.95,339
4433,147.91458,Balisee_3,2736.11,1197.49,26.01,19.68,511.85,552
4433,147.91458,Balisee_5,1179.41,985.43,23.22,22.11,513.4,588
4433,147.91458,Balisee_4,1572.74,1685.4,19.5,23.38,455.85,441
4433,147.91458,Balisee_1,1194.48,1209.72,14.39,19.46,280.17,336
4433,147.91458,Balisee_2,1115.37,1640.9,16.24,18.92,307.16,373
4434,147.94795,Balisee_3,2736.02,1197.44,26.18,19.79,517.96,552
4434,147.94795,Balisee_5,1179.52,985.97,23.23,21.42,497.59,570
4434,147.94795,Balisee_4,1573.18,1685.37,19.69,23.74,467.35,473
4434,147.94795,Balisee_1,1194.81,1210.15,14.15,19.51,275.94,339
4434,147.94795,Balisee_2,1115.63,1640.45,16.48,19.15,315.48,374
4435,147.98131,Balisee_5,1179.66,986.17,22.76,21.12,480.66,548
4435,147.98131,Balisee_3,2736.04,1197.42,26.06,19.93,519.25,552
4435,147.98131,Balisee_4,1573.54,1685.25,19.83,23.86,473.21,476
4435,147.98131,Balisee_1,1195.21,1210.47,14.47,19.56,283.17,456
4436,148.01468,Balisee_5,1179.61,986.43,22.19,20.8,461.61,530
4436,148.01468,Balisee_3,2735.96,1197.23,26.2,20.19,528.81,554
4436,148.01468,Balisee_4,1573.97,1685.15,20.01,23.89,478.19,489
4436,148.01468,Balisee_1,1195.51,1210.7,15.03,20.07,301.56,364
