jelly_id,frame_idx,x_center,y_center,width,height,marked,nb_pixels
71,650,537.85,247.06,11.55,13.4,0,154.77
89,650,297.39,206.64,12.78,13.06,0,166.89
1,650,1014.27,708.06,13.36,9.88,0,131.93
19,650,248.12,27.43,14.39,15.07,0,216.9
42,650,358.76,476.89,12.83,12.19,0,156.33
4,651,1191.63,512.08,12.93,11.91,0,153.95
5,651,711.71,85.0,13.77,14.91,0,205.24
25,651,526.77,585.1,14.0,10.03,0,140.45
15,651,915.48,627.05,11.65,10.85,0,126.36
68,651,1049.67,544.97,14.88,11.76,0,174.98
71,651,538.07,248.2,11.33,13.17,0,149.2
89,651,297.93,207.8,12.42,12.66,0,157.33
1,651,1014.78,707.82,13.61,10.13,0,137.88
19,651,248.07,26.79,14.91,15.59,0,232.42
42,651,357.02,477.45,12.56,11.91,0,149.61
4,652,1191.74,511.4,13.18,12.23,0,161.19
5,652,710.46,83.8,13.52,14.73,0,199.15
25,652,526.35,585.24,14.19,10.18,0,144.4
15,652,915.2,628.25,11.27,10.45,0,117.75
68,652,1048.38,545.51,14.71,11.6,0,170.62
71,652,538.39,249.55,11.2,13.02,0,145.91
89,652,298.53,209.06,12.06,12.22,0,147.37
1,652,1015.43,707.28,13.19,9.86,0,130.04
19,652,248.0,25.99,15.06,15.4,0,231.82
42,652,355.78,477.5,12.99,12.38,0,160.78
4,653,1192.19,510.53,13.14,12.22,0,160.68
5,653,709.83,82.43,13.46,14.81,0,199.32
25,653,525.63,585.56,14.32,10.32,0,147.76
15,653,914.62,629.52,11.07,10.3,0,113.99
68,653,1047.5,545.86,14.79,11.66,0,172.53
71,653,538.9,250.82,11.16,12.97,0,144.72
89,653,299.16,210.23,12.04,12.14,0,146.09
1,653,1016.12,706.7,13.39,10.02,0,134.16
19,653,247.61,25.06,14.82,15.15,0,224.57
42,653,354.69,477.71,12.82,12.23,0,156.72
4,654,1192.62,509.91,12.86,11.96,0,153.8
5,654,709.02,81.62,13.72,15.15,0,207.9
25,654,524.65,586.03,14.01,10.13,0,141.95
15,654,914.2,630.41,11.14,10.41,0,115.94
68,654,1046.76,546.42,14.69,11.58,0,170.11
71,654,539.21,251.57,11.41,13.35,0,152.29
89,654,300.12,210.87,12.53,12.67,0,158.83
1,654,1016.57,706.54,13.61,10.21,0,139.04
19,654,247.39,23.75,13.89,14.22,0,197.45
42,654,353.29,477.84,12.96,12.4,0,160.73
4,655,1193.07,509.33,12.79,11.93,0,152.58
5,655,708.33,80.18,12.8,14.07,0,180.1
25,655,523.41,586.38,14.34,10.41,0,149.22
15,655,913.86,631.22,11.41,10.7,0,122.07
68,655,1046.09,546.79,14.72,11.6,0,170.7
71,655,539.59,252.96,11.03,12.88,0,142.12
89,655,300.82,212.11,12.46,12.59,0,156.96
1,655,1016.98,706.42,13.78,10.37,0,142.94
19,655,246.85,23.22,13.93,14.13,0,196.87
42,655,352.1,478.26,13.79,13.22,0,182.36
4,656,1193.21,508.91,12.33,11.51,0,141.86
5,656,707.51,79.66,13.76,15.16,0,208.63
25,656,522.43,586.58,13.86,10.06,0,139.45
15,656,913.08,632.26,11.73,11.09,0,130.03
68,656,1045.12,547.14,14.8,11.69,0,172.95
71,656,539.79,253.83,11.26,13.11,0,147.54
89,656,301.61,213.35,12.6,12.71,0,160.05
1,656,1017.46,705.92,13.93,10.51,0,146.31
19,656,246.43,22.75,13.88,14.04,0,194.91
42,656,349.82,479.34,12.91,12.41,0,160.17
4,657,1193.32,508.2,12.25,11.46,0,140.35
5,657,706.79,78.34,13.23,14.62,0,193.41
25,657,521.52,586.98,13.9,10.14,0,140.85
15,657,912.45,633.33,12.04,11.49,0,138.32
68,657,1044.17,547.5,14.56,11.5,0,167.38
71,657,540.08,254.89,11.3,13.17,0,148.71
89,657,302.2,214.47,12.5,12.6,0,157.46
1,657,1017.98,705.57,14.01,10.59,0,148.37
19,657,246.16,22.15,14.14,14.19,0,200.57
42,657,348.68,479.68,13.53,12.99,0,175.73
4,658,1193.81,507.42,12.04,11.24,0,135.4
5,658,706.12,77.7,12.96,14.39,0,186.52
25,658,520.37,587.34,13.76,10.07,0,138.57
15,658,912.2,634.27,12.29,11.85,0,145.59
68,658,1043.16,548.14,14.46,11.4,0,164.8
71,658,540.66,256.46,11.25,13.12,0,147.55
89,658,302.84,215.1,12.64,12.81,0,161.86
1,658,1018.57,705.4,14.12,10.69,0,150.93
19,658,245.85,21.44,14.05,14.07,0,197.66
42,658,347.05,479.81,12.78,12.25,0,156.56
4,659,1194.26,507.05,11.99,11.16,0,133.8
5,659,705.22,75.4,12.79,14.34,0,183.36
25,659,518.97,587.52,13.79,10.13,0,139.68
15,659,911.55,635.63,11.32,10.92,0,123.64
68,659,1041.97,548.79,14.58,11.48,0,167.34
71,659,540.74,257.44,11.53,13.45,0,155.06
89,659,303.22,215.94,12.56,12.77,0,160.36
1,659,1019.1,705.22,14.21,10.76,0,152.92
19,659,245.96,20.76,14.04,14.0,0,196.48
42,659,345.17,480.07,13.01,12.55,0,163.23
4,660,1194.55,506.49,12.19,11.31,0,137.79
5,660,703.99,74.65,12.72,14.27,0,181.45
25,660,518.09,587.74,13.8,10.15,0,140.13
15,660,911.1,636.68,11.28,10.94,0,123.4
68,660,1041.19,549.38,14.81,11.69,0,173.12
71,660,540.96,258.69,11.58,13.47,0,156.03
89,660,303.81,216.84,12.54,12.74,0,159.85
1,660,1019.61,705.06,14.31,10.82,0,154.87
19,660,245.52,20.44,13.93,13.91,0,193.81
42,660,343.48,480.26,13.53,13.15,0,177.94
104,660,789.61,441.87,9.67,9.16,0,88.57
4,661,1194.89,505.87,12.28,11.41,0,140.06
5,661,702.27,73.09,12.74,14.17,0,180.54
25,661,517.11,588.23,13.4,9.83,0,131.77
15,661,910.6,637.92,11.44,11.21,0,128.28
68,661,1040.48,549.8,14.89,11.8,0,175.74
71,661,541.39,259.67,11.66,13.56,0,158.19
89,661,304.73,217.81,12.82,13.05,0,167.25
1,661,1020.23,704.86,14.23,10.77,0,153.17
19,661,245.25,19.56,14.34,14.24,0,204.11
42,661,341.79,480.66,12.1,11.79,0,142.74
4,662,1195.37,505.17,12.25,11.4,0,139.6
5,662,701.43,71.88,13.23,14.78,0,195.53
25,662,516.33,588.78,13.37,9.76,0,130.44
15,662,910.1,638.97,11.31,11.1,0,125.47
68,662,1039.53,550.34,14.8,11.74,0,173.75
71,662,541.71,261.28,11.5,13.37,0,153.77
89,662,305.44,218.81,12.88,13.13,0,169.22
1,662,1020.83,704.82,14.24,10.8,0,153.77
19,662,245.04,18.43,14.79,14.65,0,216.62
42,662,340.51,481.12,12.17,11.87,0,144.51
104,662,788.58,441.76,10.83,10.27,0,111.22
4,663,1195.82,504.48,12.16,11.32,0,137.67
5,663,700.78,70.95,12.53,13.94,0,174.72
25,663,515.03,588.91,13.81,10.12,0,139.84
15,663,909.95,640.19,11.3,11.13,0,125.77
68,663,1038.62,550.94,14.79,11.71,0,173.25
71,663,541.85,262.72,11.72,13.59,0,159.22
89,663,306.19,219.78,12.5,12.76,0,159.56
1,663,1021.34,704.7,14.33,10.9,0,156.32
19,663,244.72,17.58,14.81,14.71,0,217.79
42,663,339.3,481.54,11.87,11.59,0,137.6
4,664,1196.07,503.77,12.11,11.21,0,135.78
5,664,699.96,70.22,12.87,14.31,0,184.22
25,664,514.11,588.86,14.54,10.67,0,155.12
15,664,909.69,641.19,11.33,11.17,0,126.53
68,664,1037.6,551.61,14.35,11.3,0,162.22
71,664,542.04,263.76,11.59,13.35,0,154.72
89,664,306.6,220.94,12.09,12.28,0,148.43
1,664,1021.82,704.7,14.43,10.98,0,158.43
19,664,244.55,16.39,14.62,14.52,0,212.34
42,664,338.01,482.17,12.12,11.82,0,143.23
4,665,1196.34,503.35,12.32,11.34,0,139.71
5,665,698.87,68.1,12.88,14.29,0,184.09
25,665,512.67,589.68,14.54,10.7,0,155.58
15,665,909.34,642.33,11.36,11.25,0,127.8
68,665,1036.64,552.21,14.4,11.35,0,163.46
71,665,542.12,264.69,11.71,13.54,0,158.55
89,665,307.02,221.69,12.29,12.46,0,153.18
1,665,1022.3,704.5,14.56,11.09,0,161.51
19,665,244.15,15.82,14.48,14.26,0,206.47
42,665,336.05,482.5,12.15,11.82,0,143.59
4,666,1196.73,502.73,12.33,11.29,0,139.22
5,666,698.27,66.97,12.55,13.92,0,174.6
25,666,511.38,590.1,13.74,10.09,0,138.61
15,666,908.84,643.56,11.56,11.51,0,133.04
68,666,1035.89,552.74,15.06,11.9,0,179.19
71,666,542.27,265.87,11.88,13.76,0,163.4
89,666,307.43,223.12,12.65,12.83,0,162.31
1,666,1022.72,704.32,14.77,11.27,0,166.43
19,666,243.79,14.96,14.3,13.98,0,199.79
42,666,335.03,482.67,12.8,12.38,0,158.49
4,667,1197.0,502.24,12.54,11.44,0,143.45
5,667,697.8,66.06,12.5,13.83,0,172.97
25,667,510.3,590.76,13.56,9.91,0,134.3
15,667,908.41,644.59,11.16,11.15,0,124.44
68,667,1034.95,553.23,14.64,11.54,0,168.93
71,667,542.42,266.96,11.62,13.48,0,156.66
89,667,308.14,224.02,12.5,12.65,0,158.12
1,667,1023.12,704.28,14.58,11.11,0,161.88
19,667,243.02,14.48,14.28,13.9,0,198.52
42,667,333.45,482.93,12.73,12.25,0,155.83
4,668,1197.31,501.94,12.63,11.48,0,144.92
5,668,696.57,64.61,12.87,14.32,0,184.23
25,668,509.0,591.21,13.96,10.16,0,141.77
15,668,907.85,645.78,11.17,11.18,0,124.9
68,668,1033.98,553.9,14.96,11.79,0,176.38
71,668,542.49,268.32,11.87,13.69,0,162.56
89,668,308.73,224.98,12.41,12.57,0,155.97
1,668,1023.52,704.24,14.36,10.93,0,156.96
19,668,242.55,13.81,14.08,13.66,0,192.39
42,668,332.01,483.51,12.63,12.11,0,153.01
4,669,1197.65,501.42,12.53,11.36,0,142.41
5,669,695.43,63.16,13.47,14.85,0,200.06
25,669,507.67,591.58,13.94,10.13,0,141.2
15,669,907.47,646.68,11.27,11.29,0,127.31
68,669,1032.67,554.44,14.41,11.33,0,163.33
71,669,542.71,269.18,11.87,13.74,0,163.11
89,669,308.99,225.56,12.58,12.79,0,160.85
1,669,1024.24,704.1,14.08,10.74,0,151.24
19,669,241.96,13.24,13.96,13.5,0,188.56
42,669,330.74,483.8,12.8,12.29,0,157.27
4,670,1198.26,500.83,12.69,11.49,0,145.81
5,670,694.46,62.34,13.93,15.41,0,214.65
25,670,506.62,591.95,14.14,10.31,0,145.74
15,670,907.18,648.14,10.99,11.04,0,121.3
68,670,1031.95,554.9,14.33,11.25,0,161.16
71,670,543.14,270.4,11.75,13.62,0,160.0
89,670,309.85,226.53,12.57,12.83,0,161.24
1,670,1025.11,703.71,14.1,10.76,0,151.8
19,670,241.76,12.45,13.9,13.4,0,186.33
42,670,329.48,483.98,12.99,12.57,0,163.3
4,671,1198.66,500.36,12.55,11.3,0,141.83
5,671,693.79,61.05,13.74,15.19,0,208.68
25,671,505.44,592.2,14.03,10.22,0,143.44
15,671,906.8,649.46,11.52,11.64,0,134.15
68,671,1031.32,555.22,14.61,11.49,0,167.95
71,671,543.96,271.92,11.41,13.27,0,151.47
89,671,310.36,227.65,12.47,12.77,0,159.23
1,671,1025.74,703.49,13.75,10.52,0,144.56
19,671,241.25,11.7,13.78,13.27,0,182.85
42,671,327.9,484.2,13.17,12.84,0,169.07
4,672,1199.05,499.65,12.31,11.08,0,136.37
5,672,693.36,60.11,13.96,15.56,0,217.19
25,672,503.83,592.79,13.77,10.08,0,138.77
15,672,906.52,650.34,11.56,11.76,0,135.91
68,672,1030.5,555.77,14.91,11.77,0,175.56
71,672,544.42,273.05,11.38,13.21,0,150.28
89,672,311.14,228.73,12.55,12.86,0,161.42
1,672,1026.2,703.27,13.73,10.53,0,144.58
19,672,241.02,10.98,13.76,13.14,0,180.78
42,672,326.39,484.55,12.89,12.65,0,163.01
4,673,1199.67,498.98,12.4,11.17,0,138.49
5,673,692.52,58.67,13.31,14.71,0,195.85
25,673,502.51,593.27,13.99,10.31,0,144.23
15,673,906.16,651.3,11.36,11.6,0,131.77
68,673,1029.63,556.32,15.4,12.21,0,188.05
71,673,544.77,273.96,11.69,13.56,0,158.53
89,673,311.7,229.62,12.59,12.87,0,162.05
1,673,1026.78,703.07,13.59,10.4,0,141.24
19,673,240.78,10.59,13.38,12.78,0,170.98
42,673,325.39,484.85,12.71,12.57,0,159.74
4,674,1200.03,498.41,12.29,11.07,0,136.01
5,674,692.18,57.25,13.1,14.32,0,187.51
25,674,501.63,593.25,13.7,10.08,0,138.05
15,674,905.6,652.43,11.52,11.86,0,136.6
68,674,1028.88,556.98,15.25,12.15,0,185.17
71,674,545.2,274.88,11.32,13.17,0,149.03
89,674,312.45,230.37,13.01,13.33,0,173.45
1,674,1027.26,702.91,13.66,10.42,0,142.34
19,674,240.39,9.75,13.52,12.77,0,172.74
4,675,1200.41,497.83,12.37,11.12,0,137.56
5,675,691.29,55.81,13.38,14.62,0,195.5
25,675,500.66,593.48,13.91,10.29,0,143.12
15,675,905.15,653.44,11.44,11.9,0,136.14
68,675,1028.15,557.55,15.21,12.13,0,184.49
71,675,545.38,276.64,11.16,12.98,0,144.86
89,675,313.5,231.08,12.93,13.28,0,171.81
1,675,1028.05,702.63,14.15,10.76,0,152.16
19,675,240.17,8.61,14.11,13.38,0,188.76
4,676,1201.09,497.16,12.59,11.31,0,142.34
5,676,690.54,54.44,13.28,14.56,0,193.37
25,676,499.65,594.0,13.57,10.03,0,136.1
15,676,904.93,654.39,11.39,11.9,0,135.55
68,676,1027.52,558.09,15.38,12.3,0,189.04
71,676,545.89,277.92,10.95,12.73,0,139.35
89,676,314.49,232.27,12.95,13.22,0,171.17
1,676,1028.74,702.39,14.48,10.99,0,159.09
19,676,239.93,7.37,14.69,13.81,0,202.86
42,676,321.61,485.66,11.46,11.49,0,131.66
4,677,1201.66,496.33,13.05,11.75,0,153.29
5,677,690.09,54.25,14.16,15.59,0,220.8
25,677,498.6,594.31,13.86,10.26,0,142.24
15,677,904.56,655.68,11.56,12.07,0,139.49
68,677,1026.78,558.59,15.0,11.99,0,179.78
71,677,546.53,278.75,11.29,13.17,0,148.73
89,677,314.87,233.21,12.75,12.96,0,165.3
1,677,1029.27,702.19,14.83,11.23,0,166.57
19,677,239.73,6.84,14.58,13.68,0,199.53
108,677,776.96,435.12,11.22,10.21,0,114.56
4,678,1202.06,495.65,13.21,11.93,0,157.68
5,678,689.38,52.78,13.79,15.05,0,207.63
25,678,497.46,594.61,13.89,10.29,0,142.84
15,678,904.01,656.65,11.79,12.33,0,145.38
68,678,1025.67,559.15,14.92,11.91,0,177.74
71,678,546.82,279.93,10.97,12.78,0,140.13
89,678,315.89,233.98,12.7,12.91,0,163.96
1,678,1029.74,701.89,15.14,11.44,0,173.27
19,678,239.55,6.54,14.02,13.09,0,183.5
42,678,319.2,485.9,11.51,11.57,0,133.16
4,679,1202.39,494.93,13.14,11.88,0,156.14
5,679,688.37,51.4,14.49,15.84,0,229.56
25,679,496.17,594.92,13.44,9.93,0,133.48
15,679,903.14,657.6,11.5,12.09,0,139.0
68,679,1024.79,559.54,15.02,12.0,0,180.29
71,679,546.96,281.1,11.31,13.14,0,148.55
89,679,316.65,234.88,12.8,13.01,0,166.55
1,679,1030.48,701.54,14.99,11.37,0,170.41
19,679,239.18,6.24,13.54,12.48,0,169.0
42,679,318.1,486.08,12.29,12.42,0,152.72
4,680,1202.56,494.53,13.03,11.79,0,153.63
5,680,686.95,50.8,13.82,15.0,0,207.21
25,680,494.96,595.28,13.96,10.32,0,144.06
15,680,902.65,658.43,11.51,12.16,0,139.99
68,680,1023.64,560.18,14.96,11.96,0,178.88
71,680,547.56,282.37,11.31,13.1,0,148.21
89,680,317.62,236.33,12.74,12.91,0,164.53
1,680,1030.84,701.22,14.96,11.36,0,170.0
19,680,238.85,6.02,13.19,12.04,0,158.86
42,680,317.22,486.51,11.43,11.49,0,131.33
4,681,1202.62,494.15,13.04,11.81,0,154.06
5,681,686.33,49.72,14.1,15.26,0,215.15
25,681,494.05,595.54,13.87,10.3,0,142.83
15,681,902.2,659.47,11.16,11.84,0,132.1
68,681,1022.78,560.86,14.84,11.93,0,177.03
71,681,548.34,283.53,11.2,13.0,0,145.62
89,681,317.9,237.41,12.77,12.85,0,164.06
1,681,1031.02,701.03,14.76,11.23,0,165.76
19,681,238.58,5.8,12.62,11.6,0,146.39
42,681,316.13,486.69,10.79,10.82,0,116.76
108,681,773.6,434.12,12.26,11.19,0,137.16
4,682,1202.72,493.55,13.13,11.91,0,156.45
5,682,685.28,48.36,13.47,14.55,0,195.97
25,682,492.92,595.87,13.48,10.02,0,135.06
15,682,901.54,660.4,10.95,11.59,0,126.9
68,682,1021.66,561.4,14.68,11.83,0,173.6
71,682,548.78,284.97,10.78,12.47,0,134.42
89,682,318.82,238.2,13.51,13.67,0,184.68
1,682,1031.11,700.63,14.38,10.93,0,157.11
19,682,238.41,5.69,12.54,11.39,0,142.78
42,682,315.43,486.99,11.18,11.19,0,125.16
4,683,1202.8,492.81,13.14,11.93,0,156.69
5,683,684.59,47.19,13.56,14.61,0,198.08
25,683,491.57,596.01,13.44,10.0,0,134.48
15,683,900.82,661.52,10.72,11.32,0,121.33
68,683,1020.83,561.87,14.54,11.73,0,170.55
71,683,548.97,285.7,11.27,13.03,0,146.83
89,683,319.81,239.13,13.56,13.75,0,186.4
1,683,1031.48,700.18,13.99,10.59,0,148.25
19,683,238.25,5.44,12.22,10.89,0,133.03
42,683,314.52,486.67,11.27,11.27,0,126.98
108,683,772.44,433.91,12.73,11.63,0,148.08
4,684,1202.85,492.31,12.89,11.68,0,150.53
5,684,683.67,45.83,13.5,14.49,0,195.69
25,684,490.33,596.25,13.69,10.24,0,140.26
15,684,900.36,662.51,10.69,11.27,0,120.46
68,684,1019.73,562.29,14.38,11.6,0,166.81
71,684,549.5,287.4,11.28,12.95,0,146.15
89,684,321.19,240.32,13.78,13.99,0,192.79
1,684,1031.82,699.67,13.78,10.35,0,142.59
19,684,238.28,5.26,12.07,10.52,0,126.99
42,684,313.71,486.78,11.37,11.39,0,129.54
4,685,1202.59,491.88,12.7,11.52,0,146.37
5,685,682.65,45.11,12.79,13.57,0,173.63
25,685,488.75,596.36,12.85,9.59,0,123.19
15,685,899.61,663.31,10.61,11.19,0,118.71
68,685,1018.45,563.14,14.18,11.49,0,162.95
71,685,549.8,288.72,11.61,13.3,0,154.4
89,685,322.12,241.85,13.22,13.38,0,176.9
1,685,1032.1,699.28,13.91,10.38,0,144.36
19,685,238.31,5.09,11.58,10.19,0,117.97
42,685,312.94,486.81,11.45,11.46,0,131.24
108,685,770.84,432.67,13.63,12.46,0,169.83
4,686,1202.39,491.33,12.78,11.61,0,148.43
5,686,682.12,44.0,13.69,14.36,0,196.59
25,686,487.15,596.68,12.39,9.28,0,115.0
15,686,898.99,664.2,10.61,11.22,0,119.0
68,686,1017.27,563.67,14.39,11.76,0,169.25
71,686,550.11,289.85,11.64,13.33,0,155.19
89,686,322.88,242.79,13.5,13.7,0,184.92
1,686,1032.22,698.66,13.98,10.38,0,145.12
19,686,238.31,4.66,10.8,9.33,0,100.77
42,686,312.32,487.08,12.5,12.54,0,156.81
4,687,1202.16,490.65,12.9,11.74,0,151.37
5,687,681.08,42.86,12.77,13.2,0,168.59
25,687,486.38,596.95,13.12,9.9,0,129.93
15,687,898.46,665.03,10.76,11.38,0,122.47
68,687,1015.98,564.26,13.83,11.3,0,156.31
71,687,550.47,291.09,11.2,12.74,0,142.65
89,687,323.73,243.77,12.76,12.97,0,165.46
1,687,1032.57,698.36,13.92,10.32,0,143.65
19,687,238.38,4.3,10.17,8.61,0,87.53
42,687,311.06,486.93,12.16,12.19,0,148.2
108,687,768.34,432.33,13.49,12.25,0,165.28
4,688,1202.09,490.06,13.06,11.89,0,155.35
5,688,680.23,42.55,13.48,13.88,0,187.07
25,688,485.46,597.17,13.63,10.37,0,141.41
15,688,897.7,666.19,10.81,11.44,0,123.65
68,688,1014.9,564.94,13.71,11.22,0,153.83
71,688,550.81,292.72,11.33,12.85,0,145.52
89,688,324.96,244.94,12.89,13.09,0,168.73
1,688,1033.07,697.89,13.93,10.31,0,143.53
19,688,238.35,4.37,10.42,8.73,0,91.03
42,688,310.17,487.39,12.45,12.5,0,155.67
108,688,766.59,431.68,11.82,10.64,0,125.73
4,689,1201.83,489.45,12.95,11.79,0,152.79
5,689,678.94,41.76,13.74,14.11,0,193.9
25,689,484.48,597.41,13.17,9.96,0,131.25
15,689,896.93,667.13,10.94,11.59,0,126.82
68,689,1013.79,565.67,13.87,11.36,0,157.48
71,689,551.22,294.22,10.88,12.23,0,133.03
89,689,325.81,246.51,13.1,13.32,0,174.59
1,689,1033.65,697.32,13.55,10.04,0,136.01
19,689,238.44,4.33,10.38,8.66,0,89.88
42,689,309.36,487.94,11.92,11.94,0,142.33
108,689,766.04,431.29,11.79,10.6,0,124.93
4,690,1201.47,488.83,12.97,11.77,0,152.7
5,690,678.32,40.66,13.85,14.03,0,194.23
25,690,483.59,597.82,13.03,9.84,0,128.18
15,690,896.3,668.02,10.64,11.33,0,120.56
68,690,1012.84,566.22,13.98,11.47,0,160.32
71,690,552.33,295.27,11.54,12.95,0,149.47
89,690,326.72,247.87,13.06,13.3,0,173.74
1,690,1033.37,696.86,13.7,10.05,0,137.71
19,690,238.62,4.9,11.74,9.81,0,115.19
42,690,308.87,488.05,12.55,12.55,0,157.48
4,691,1201.24,488.53,12.93,11.72,0,151.55
5,691,678.36,40.79,14.56,14.71,0,214.18
25,691,482.93,597.93,13.63,10.37,0,141.25
15,691,895.38,668.78,10.33,10.96,0,113.27
68,691,1011.93,566.63,13.85,11.32,0,156.75
71,691,553.35,296.78,10.95,12.24,0,133.94
89,691,327.81,248.76,13.59,13.89,0,188.78
1,691,1033.22,696.41,13.83,10.05,0,138.98
19,691,238.69,4.42,10.64,8.84,0,94.07
42,691,307.75,488.81,12.27,12.21,0,149.86
4,692,1201.1,487.62,12.98,11.77,0,152.74
5,692,677.28,39.07,14.95,15.16,0,226.52
25,692,482.05,598.06,13.41,10.2,0,136.77
15,692,894.51,669.71,10.58,11.21,0,118.67
68,692,1010.67,567.04,13.9,11.36,0,157.84
71,692,554.08,297.95,11.24,12.48,0,140.31
89,692,329.45,250.14,13.03,13.28,0,172.93
1,692,1032.92,695.99,14.59,10.5,0,153.26
19,692,238.33,4.42,10.67,8.84,0,94.37
42,692,307.06,489.1,12.28,12.17,0,149.46
4,693,1200.84,487.0,12.94,11.68,0,151.11
5,693,676.06,39.25,14.34,14.58,0,209.11
25,693,480.94,598.5,13.34,10.05,0,134.14
15,693,893.67,670.76,10.45,10.98,0,114.79
68,693,1009.2,567.54,14.52,11.91,0,172.92
71,693,554.26,299.4,10.87,11.9,0,129.3
89,693,330.46,251.87,12.6,12.74,0,160.52
1,693,1033.46,695.49,14.37,10.29,0,147.84
19,693,238.38,4.01,9.81,8.03,0,78.79
42,693,306.47,489.4,12.79,12.65,0,161.74
4,694,1200.62,486.59,13.12,11.81,0,154.95
5,694,675.12,38.66,14.86,15.16,0,225.17
25,694,479.14,598.8,12.87,9.7,0,124.9
15,694,892.78,671.83,10.47,10.97,0,114.91
68,694,1007.71,568.25,14.55,11.98,0,174.29
71,694,554.99,300.61,10.93,11.94,0,130.59
89,694,331.8,253.37,12.87,12.96,0,166.79
1,694,1033.89,694.97,14.13,10.08,0,142.44
19,694,238.49,3.81,9.43,7.62,0,71.87
42,694,305.12,489.86,12.43,12.27,0,152.43
4,695,1200.36,486.09,12.91,11.6,0,149.79
5,695,674.56,38.4,13.82,14.11,0,195.08
25,695,478.56,598.92,13.44,10.18,0,136.81
15,695,892.24,672.65,10.26,10.72,0,109.99
68,695,1006.62,568.65,14.77,12.16,0,179.64
71,695,555.45,301.9,11.29,12.32,0,139.11
89,695,332.76,254.65,12.71,12.77,0,162.38
1,695,1034.26,694.49,14.36,10.26,0,147.23
19,695,238.7,4.19,10.36,8.38,0,86.81
42,695,304.26,490.26,11.83,11.59,0,137.11
108,695,759.39,429.87,10.65,9.46,0,100.83
4,696,1200.18,485.55,12.71,11.46,0,145.68
5,696,673.82,37.59,13.89,14.18,0,196.97
25,696,477.57,599.05,13.19,10.05,0,132.62
15,696,891.66,673.04,10.33,10.78,0,111.28
68,696,1005.64,568.9,14.86,12.29,0,182.61
71,696,556.07,302.9,11.06,11.99,0,132.51
89,696,333.89,255.56,12.71,12.76,0,162.11
1,696,1034.39,693.86,14.39,10.29,0,148.11
19,696,238.86,4.74,11.71,9.48,0,111.0
42,696,303.2,490.49,12.17,11.92,0,145.05
108,696,757.83,428.89,11.14,9.92,0,110.49
4,697,1199.68,484.67,12.5,11.22,0,140.23
5,697,672.92,36.35,14.57,14.84,0,216.32
25,697,476.53,598.93,12.9,9.83,0,126.84
15,697,890.81,673.72,10.63,11.11,0,118.05
68,697,1004.59,569.36,14.37,11.92,0,171.19
71,697,556.79,303.56,11.59,12.52,0,145.04
89,697,335.1,256.56,12.68,12.69,0,160.87
1,697,1034.5,693.06,14.29,10.24,0,146.37
19,697,238.99,3.84,9.65,7.68,0,74.11
42,697,302.44,490.62,11.77,11.5,0,135.33
4,698,1199.33,483.76,12.66,11.33,0,143.45
5,698,671.53,35.09,14.05,14.18,0,199.31
25,698,475.44,598.87,12.88,9.82,0,126.49
15,698,889.85,674.08,10.63,11.13,0,118.35
68,698,1003.48,569.84,14.28,11.83,0,168.95
71,698,557.68,304.78,11.66,12.57,0,146.57
89,698,336.11,257.6,12.91,12.9,0,166.56
1,698,1034.67,692.25,13.71,9.81,0,134.59
19,698,238.94,3.47,8.87,6.95,0,61.63
42,698,301.66,490.42,11.64,11.3,0,131.52
108,698,756.5,428.33,11.29,9.85,0,111.28
4,699,1198.82,483.01,12.6,11.27,0,141.97
5,699,670.12,34.78,14.01,14.15,0,198.24
25,699,474.48,598.82,13.26,10.15,0,134.59
15,699,889.02,674.69,10.43,10.93,0,113.96
68,699,1001.91,570.21,14.16,11.73,0,166.12
71,699,557.98,305.67,11.77,12.69,0,149.42
89,699,337.37,258.52,12.97,12.94,0,167.77
1,699,1034.9,691.67,13.12,9.37,0,122.97
19,699,238.92,2.98,7.84,5.95,0,46.67
42,699,300.46,490.63,11.87,11.48,0,136.25
108,699,755.1,427.93,11.77,10.23,0,120.34
4,700,1198.33,482.27,12.54,11.21,0,140.47
5,700,669.42,33.57,12.9,12.9,0,166.49
25,700,473.47,598.97,13.09,10.04,0,131.39
15,700,887.76,675.51,10.11,10.61,0,107.23
68,700,1000.7,570.57,14.01,11.61,0,162.69
71,700,558.49,306.77,11.48,12.32,0,141.33
89,700,338.57,259.12,12.5,12.43,0,155.3
1,700,1035.12,691.1,12.94,9.24,0,119.5
19,700,238.83,2.97,7.97,5.95,0,47.41
42,700,299.46,490.65,11.5,11.08,0,127.36
108,700,754.21,427.73,12.07,10.38,0,125.34
4,701,1198.0,481.54,12.72,11.36,0,144.49
5,701,668.49,33.1,12.98,12.95,0,168.06
25,701,471.92,598.91,13.01,9.99,0,129.9
15,701,886.96,676.05,10.19,10.71,0,109.2
68,701,999.73,570.84,13.98,11.59,0,162.02
71,701,558.95,307.66,11.32,12.04,0,136.27
89,701,339.52,260.1,12.49,12.4,0,154.81
1,701,1035.34,690.56,12.81,9.14,0,117.1
19,701,238.86,2.81,7.72,5.61,0,43.32
42,701,299.03,490.79,12.04,11.58,0,139.48
108,701,753.0,427.68,12.59,10.76,0,135.38
4,702,1197.94,480.78,12.68,11.35,0,143.98
5,702,666.87,31.36,13.58,13.5,0,183.43
25,702,470.64,598.9,12.97,9.95,0,129.11
15,702,886.18,676.61,10.21,10.7,0,109.2
