frame_idx,time_s,jelly_id,x_center,y_center,width,height,bbox_area_px
4698,156.7566,900,1661.37,1646.12,17.07,17.62,300.79
4698,156.7566,902,1073.02,321.5,14.9,16.6,247.3
4698,156.7566,878,715.12,314.8,15.39,21.37,328.93
4698,156.7566,945,1195.6,1006.04,23.98,21.21,508.49
4698,156.7566,967,3557.99,1756.56,16.08,14.11,226.9
4698,156.7566,958,1254.0,1281.47,15.93,19.78,315.11
4698,156.7566,771,1118.34,1583.49,19.06,14.16,269.94
4704,156.9568,764,2714.17,1239.93,24.0,25.25,605.97
4704,156.9568,770,3147.45,633.44,15.28,13.16,201.07
4704,156.9568,900,1662.19,1647.62,17.16,17.93,307.83
4704,156.9568,902,1075.42,324.15,15.04,16.79,252.55
4704,156.9568,878,717.01,313.16,15.89,21.8,346.51
4704,156.9568,945,1196.9,1006.54,24.21,21.39,517.8
4704,156.9568,958,1255.57,1283.24,15.38,19.12,294.08
4704,156.9568,771,1118.33,1583.3,19.58,14.54,284.65
4704,156.9568,981,1583.11,1620.82,26.41,18.72,494.36
4710,157.157,764,2714.7,1242.49,23.83,25.36,604.21
4710,157.157,770,3147.2,632.3,15.78,13.41,211.58
4710,157.157,900,1662.66,1648.91,16.82,17.75,298.53
4710,157.157,902,1078.23,326.38,16.13,18.23,294.1
4710,157.157,878,721.45,312.35,16.16,21.82,352.6
4710,157.157,945,1197.85,1006.88,24.53,21.62,530.37
4710,157.157,958,1257.18,1285.58,15.86,19.89,315.58
4710,157.157,771,1118.65,1582.99,19.58,14.57,285.4
4710,157.157,981,1582.6,1620.44,25.72,18.24,469.03
4716,157.3572,764,2715.68,1244.53,23.85,25.67,612.15
4716,157.3572,770,3146.45,630.99,16.13,13.81,222.78
4716,157.3572,900,1663.33,1649.73,16.68,17.75,296.15
4716,157.3572,902,1080.96,327.78,15.53,17.64,273.92
4716,157.3572,878,723.99,310.11,15.42,20.72,319.6
4716,157.3572,945,1198.8,1006.82,24.36,21.39,521.21
4716,157.3572,958,1258.7,1287.51,16.39,20.78,340.67
4716,157.3572,771,1118.68,1582.45,18.85,13.94,262.65
4716,157.3572,981,1582.62,1619.73,26.54,18.87,500.88
4722,157.5574,764,2715.9,1246.24,23.49,25.53,599.54
4722,157.5574,770,3145.96,629.8,15.61,13.34,208.27
4722,157.5574,900,1664.05,1650.4,16.44,17.63,289.92
4722,157.5574,902,1083.59,329.24,15.06,17.09,257.37
4722,157.5574,878,725.79,307.48,15.44,20.82,321.33
4722,157.5574,945,1199.41,1006.63,24.73,21.57,533.41
4722,157.5574,958,1259.83,1289.11,15.9,20.27,322.24
4722,157.5574,771,1118.35,1582.06,19.07,14.0,266.96
4722,157.5574,981,1582.2,1618.98,27.27,19.44,530.16
4722,157.5574,967,3558.29,1754.8,19.97,17.69,353.36
4728,157.7576,764,2716.13,1247.38,22.99,25.2,579.32
4728,157.7576,770,3145.02,627.96,16.1,13.83,222.63
4728,157.7576,900,1665.08,1652.06,16.42,17.79,291.98
4728,157.7576,902,1086.25,331.04,14.64,16.58,242.73
4728,157.7576,878,727.14,304.74,15.53,21.11,327.74
4728,157.7576,945,1199.98,1005.92,25.45,22.03,560.68
4728,157.7576,958,1260.73,1290.12,15.54,19.91,309.38
4728,157.7576,771,1118.33,1581.46,19.52,14.27,278.45
4728,157.7576,981,1581.53,1618.08,25.99,18.54,481.82
4734,157.9578,764,2715.83,1248.33,23.0,25.39,583.79
4734,157.9578,770,3144.3,626.3,16.03,13.87,222.43
4734,157.9578,900,1665.91,1653.43,16.83,18.54,311.9
4734,157.9578,902,1088.87,332.67,14.87,16.93,251.76
4734,157.9578,878,728.83,302.05,15.56,21.16,329.32
4734,157.9578,945,1201.14,1005.78,25.56,22.08,564.35
4734,157.9578,958,1261.9,1291.53,15.52,20.0,310.5
4734,157.9578,771,1118.28,1580.99,20.11,14.73,296.29
4734,157.9578,981,1581.05,1617.37,25.75,18.37,473.01
4740,158.158,764,2715.23,1249.96,22.92,25.55,585.48
4740,158.158,770,3143.83,624.72,16.27,14.19,230.96
4740,158.158,900,1666.59,1654.14,17.21,19.27,331.67
4740,158.158,902,1090.96,333.83,15.9,18.27,290.4
4740,158.158,878,730.75,299.81,15.37,20.81,319.88
4740,158.158,945,1201.91,1005.47,26.18,22.59,591.34
4740,158.158,958,1262.82,1293.01,15.08,19.52,294.53
4740,158.158,771,1118.21,1580.47,20.29,14.86,301.51
4740,158.158,981,1580.35,1617.06,26.35,18.85,496.7
4746,158.3582,764,2714.81,1251.59,22.51,25.26,568.66
4746,158.3582,770,3142.78,623.61,15.98,14.01,223.82
4746,158.3582,900,1666.52,1654.56,17.41,19.92,346.84
4746,158.3582,902,1093.44,337.22,16.54,19.26,318.58
4746,158.3582,878,733.28,297.44,15.43,20.96,323.4
4746,158.3582,945,1202.32,1005.5,26.66,22.97,612.52
4746,158.3582,958,1264.15,1294.71,14.84,19.08,283.16
4746,158.3582,771,1117.92,1580.26,20.15,14.69,295.99
4746,158.3582,981,1579.64,1617.02,25.96,18.62,483.31
4752,158.5584,764,2714.76,1253.9,22.07,24.85,548.53
4752,158.5584,770,3141.87,622.94,15.9,14.03,223.09
4752,158.5584,900,1666.13,1657.26,17.13,19.96,341.94
4752,158.5584,902,1095.87,338.97,15.98,18.72,299.12
4752,158.5584,878,735.44,295.65,15.28,20.9,319.45
4752,158.5584,945,1202.49,1005.73,26.06,22.29,580.99
4752,158.5584,958,1264.67,1296.87,15.95,20.82,331.95
4752,158.5584,771,1117.1,1579.64,20.55,14.98,307.92
4752,158.5584,981,1578.68,1616.79,26.12,18.8,490.98
4752,158.5584,984,1666.01,1655.01,13.98,20.85,291.5
4758,158.7586,764,2715.5,1256.23,21.67,24.46,529.98
4758,158.7586,770,3141.99,621.98,16.15,14.35,231.75
4758,158.7586,900,1666.53,1658.51,16.45,19.47,320.3
4758,158.7586,902,1098.47,339.98,15.18,17.66,267.96
4758,158.7586,878,738.11,294.26,15.37,21.03,323.13
4758,158.7586,945,1202.7,1005.42,26.93,22.91,616.93
4758,158.7586,958,1265.62,1298.31,15.06,19.64,295.71
4758,158.7586,771,1116.98,1579.23,20.22,14.72,297.55
4758,158.7586,981,1577.91,1616.68,26.43,19.11,505.01
4764,158.9588,764,2716.16,1258.57,21.5,24.36,523.82
4764,158.9588,770,3141.41,620.56,15.91,14.16,225.26
4764,158.9588,900,1666.93,1660.27,15.4,18.46,284.35
4764,158.9588,902,1100.44,340.95,14.42,16.47,237.59
4764,158.9588,878,739.42,292.19,15.22,20.92,318.33
4764,158.9588,945,1202.94,1005.09,27.43,23.23,637.11
4764,158.9588,958,1266.49,1300.23,14.94,19.5,291.25
4764,158.9588,771,1116.66,1579.13,20.16,14.69,296.18
4764,158.9588,981,1576.49,1616.68,25.64,18.54,475.47
4770,159.159,764,2716.33,1260.32,22.19,25.34,562.35
4770,159.159,770,3140.53,618.68,15.4,13.68,210.71
4770,159.159,900,1667.64,1662.45,15.34,18.62,285.69
4770,159.159,902,1101.98,342.82,14.99,16.64,249.37
4770,159.159,878,741.2,289.17,15.72,21.72,341.38
4770,159.159,945,1202.91,1004.28,26.26,21.98,577.25
4770,159.159,958,1267.18,1301.4,14.99,19.48,291.98
4770,159.159,771,1116.06,1579.16,20.32,14.77,300.15
4770,159.159,981,1575.41,1616.06,24.68,17.87,441.17
4776,159.3592,764,2716.26,1262.17,22.09,25.42,561.4
4776,159.3592,770,3139.79,617.19,15.54,13.82,214.78
4776,159.3592,900,1669.09,1664.42,15.16,18.56,281.53
4776,159.3592,902,1106.24,344.4,14.87,16.16,240.32
4776,159.3592,878,742.92,285.68,15.52,21.47,333.24
4776,159.3592,945,1203.13,1003.2,26.88,22.31,599.81
4776,159.3592,958,1267.64,1302.68,14.89,19.22,286.17
4776,159.3592,771,1115.32,1579.16,20.35,14.76,300.42
4776,159.3592,981,1574.67,1615.67,25.69,18.71,480.77
4782,159.5594,764,2716.27,1263.45,21.67,25.06,542.97
4782,159.5594,770,3139.63,615.52,15.41,13.67,210.65
4782,159.5594,900,1669.63,1666.0,15.01,18.51,277.83
4782,159.5594,902,1108.37,345.62,14.91,16.12,240.35
4782,159.5594,878,744.35,283.01,15.3,21.18,323.98
4782,159.5594,945,1202.94,1003.06,28.23,23.45,662.18
4782,159.5594,958,1268.72,1304.26,14.52,18.73,271.98
4782,159.5594,771,1114.36,1579.05,20.02,14.52,290.71
4782,159.5594,981,1574.03,1615.75,24.99,18.27,456.59
4788,159.7596,764,2716.77,1265.3,21.54,24.93,537.0
4788,159.7596,770,3139.36,614.06,15.84,14.13,223.81
4788,159.7596,900,1669.98,1667.68,15.15,18.82,285.06
4788,159.7596,902,1110.31,346.91,14.63,15.74,230.29
4788,159.7596,878,746.12,280.5,15.47,21.59,334.1
4788,159.7596,945,1202.57,1002.91,26.98,22.08,595.71
4788,159.7596,958,1269.85,1306.15,15.58,20.22,314.95
4788,159.7596,771,1113.84,1578.96,19.86,14.4,285.93
4788,159.7596,981,1573.38,1615.85,24.47,17.92,438.57
4794,159.9598,764,2717.62,1267.4,21.31,24.78,528.04
4794,159.9598,770,3139.28,612.73,15.51,13.83,214.41
4794,159.9598,900,1670.79,1669.59,14.89,18.51,275.56
4794,159.9598,902,1113.27,348.21,15.38,16.61,255.51
4794,159.9598,878,748.58,278.31,15.45,21.68,334.89
4794,159.9598,945,1203.13,1002.44,27.19,21.99,597.92
4794,159.9598,958,1270.67,1307.2,16.17,21.26,343.7
4794,159.9598,771,1113.79,1578.81,19.62,14.2,278.59
4794,159.9598,981,1572.81,1616.29,25.91,19.06,493.94
4800,160.16,764,2718.33,1269.83,21.58,25.26,545.19
4800,160.16,770,3139.49,611.77,15.47,13.77,213.04
4800,160.16,900,1671.8,1671.0,15.2,18.97,288.41
4800,160.16,902,1116.31,349.52,15.15,16.34,247.55
4800,160.16,878,751.06,276.8,15.46,21.9,338.56
4800,160.16,945,1202.91,1002.1,27.58,22.2,612.22
4800,160.16,958,1271.95,1308.19,17.23,22.93,395.05
4800,160.16,771,1113.45,1578.93,19.84,14.35,284.73
4800,160.16,981,1571.84,1616.81,24.98,18.44,460.72
4806,160.3602,764,2719.0,1272.08,21.56,25.45,548.74
4806,160.3602,770,3139.49,610.41,15.45,13.75,212.4
4806,160.3602,900,1673.1,1672.1,14.98,18.78,281.27
4806,160.3602,902,1118.96,351.15,15.49,16.7,258.66
4806,160.3602,878,752.98,274.58,15.23,21.5,327.46
4806,160.3602,945,1203.35,1001.64,28.02,22.37,626.6
4806,160.3602,958,1273.78,1310.24,16.09,20.72,333.29
4806,160.3602,771,1112.95,1578.7,20.2,14.57,294.23
4806,160.3602,981,1571.27,1616.55,25.07,18.63,466.94
4812,160.5604,764,2719.45,1273.85,21.92,26.07,571.47
4812,160.5604,770,3139.33,608.66,15.54,13.86,215.36
4812,160.5604,900,1674.2,1673.68,14.48,18.27,264.54
4812,160.5604,902,1121.8,352.35,15.47,16.63,257.17
4812,160.5604,878,754.11,271.75,15.31,21.74,332.93
4812,160.5604,945,1203.07,1000.74,28.31,22.5,636.91
4812,160.5604,958,1274.63,1311.76,15.63,19.59,306.12
4812,160.5604,771,1112.46,1578.69,19.98,14.37,287.03
4812,160.5604,981,1570.57,1616.45,25.48,19.16,488.32
4818,160.7606,764,2719.77,1275.17,21.69,25.92,562.01
4818,160.7606,770,3139.04,606.49,15.63,14.02,219.14
4818,160.7606,900,1675.26,1675.38,14.01,17.53,245.59
4818,160.7606,902,1124.3,353.83,15.64,16.72,261.39
4818,160.7606,878,755.03,268.25,15.39,21.95,337.81
4818,160.7606,945,1202.52,999.5,28.29,22.29,630.45
4818,160.7606,958,1275.09,1313.33,15.94,19.66,313.23
4818,160.7606,771,1112.15,1578.79,20.44,14.72,300.83
4818,160.7606,981,1569.56,1616.17,25.16,19.0,477.97
4824,160.9608,764,2720.45,1276.42,21.54,25.82,556.11
4824,160.9608,770,3138.92,604.48,16.59,15.06,249.77
4824,160.9608,900,1676.11,1676.63,14.0,17.19,240.69
4824,160.9608,902,1125.88,354.31,15.83,16.6,262.91
4824,160.9608,878,756.1,265.09,15.63,22.36,349.4
4824,160.9608,945,1202.08,998.16,28.68,22.44,643.66
4824,160.9608,958,1275.4,1314.72,16.16,19.71,318.39
4824,160.9608,771,1111.51,1578.78,20.82,15.01,312.5
4824,160.9608,981,1568.83,1616.2,26.05,19.89,518.06
4830,161.161,764,2721.22,1278.12,21.28,25.71,547.08
4830,161.161,770,3138.37,603.02,18.21,16.91,307.94
4830,161.161,900,1676.1,1677.96,15.48,18.87,292.22
4830,161.161,902,1129.75,354.73,16.1,16.55,266.33
4830,161.161,878,757.69,261.42,15.24,21.79,332.15
4830,161.161,945,1201.3,996.96,28.98,22.58,654.41
4830,161.161,958,1275.83,1316.35,15.89,19.23,305.49
4830,161.161,771,1110.44,1578.54,20.38,14.68,299.14
4830,161.161,981,1568.05,1616.54,26.3,20.33,534.75
4836,161.3612,764,2721.74,1280.09,21.13,25.74,543.87
4836,161.3612,770,3137.98,602.07,19.28,18.43,355.26
4836,161.3612,900,1675.41,1681.04,16.38,19.73,323.16
4836,161.3612,902,1131.32,355.26,16.31,16.53,269.62
4836,161.3612,878,758.99,258.71,15.21,21.79,331.32
4836,161.3612,945,1200.94,995.98,29.05,22.52,654.03
4836,161.3612,958,1276.11,1317.75,16.02,19.32,309.44
4836,161.3612,771,1109.13,1578.04,20.25,14.56,294.78
4836,161.3612,981,1567.01,1616.87,25.96,20.22,525.07
4842,161.5614,764,2722.13,1281.86,21.25,26.12,554.98
4842,161.5614,770,3137.58,598.27,18.6,18.14,337.4
4842,161.5614,900,1676.04,1682.5,16.35,19.47,318.32
4842,161.5614,902,1133.04,355.81,16.16,16.31,263.58
4842,161.5614,878,759.68,256.19,15.21,21.73,330.47
4842,161.5614,945,1200.54,995.42,28.65,22.16,634.7
4842,161.5614,958,1276.3,1318.83,16.92,20.56,347.97
4842,161.5614,771,1108.36,1577.6,19.96,14.3,285.39
4842,161.5614,981,1565.89,1616.66,25.81,20.34,524.95
4848,161.7616,764,2722.52,1283.6,20.89,25.74,537.66
4848,161.7616,770,3137.31,596.08,16.92,16.62,281.3
4848,161.7616,902,1135.84,356.89,16.93,17.23,291.8
4848,161.7616,878,761.6,253.55,15.06,21.57,324.71
4848,161.7616,945,1200.12,994.73,28.78,22.1,635.96
4848,161.7616,958,1276.3,1321.23,16.89,20.59,347.78
4848,161.7616,771,1107.61,1577.08,19.68,14.05,276.39
4848,161.7616,981,1564.82,1617.01,26.24,20.98,550.64
4848,161.7616,992,3558.64,1747.76,22.16,16.48,365.13
4854,161.9618,764,2723.21,1284.96,21.11,26.09,550.72
4854,161.9618,770,3137.08,594.92,15.51,15.3,237.36
4854,161.9618,902,1138.61,357.89,18.14,18.82,341.46
4854,161.9618,878,763.5,251.66,14.95,21.34,318.99
4854,161.9618,945,1199.44,993.85,29.59,22.7,671.83
4854,161.9618,958,1276.6,1322.54,16.28,19.78,322.03
4854,161.9618,771,1107.29,1577.05,20.1,14.36,288.61
4854,161.9618,981,1564.29,1617.39,26.01,21.06,547.95
4854,161.9618,992,3559.52,1747.59,22.55,16.78,378.4
4860,162.162,764,2723.47,1286.77,20.89,25.96,542.41
4860,162.162,770,3136.87,593.65,14.81,14.61,216.26
4860,162.162,902,1141.41,361.07,18.41,19.33,355.98
4860,162.162,878,764.49,249.27,15.19,21.44,325.58
4860,162.162,945,1198.94,993.01,29.54,22.71,670.98
4860,162.162,958,1277.0,1323.47,15.6,18.76,292.7
4860,162.162,771,1106.34,1577.31,20.21,14.4,291.1
4860,162.162,981,1562.81,1617.78,25.84,21.13,545.89
4860,162.162,992,3558.82,1747.1,21.69,16.14,350.12
4866,162.3622,764,2724.28,1288.96,21.07,26.36,555.25
4866,162.3622,770,3136.75,591.74,14.45,14.21,205.39
4866,162.3622,902,1144.19,362.77,17.55,18.58,326.1
4866,162.3622,878,764.84,246.05,15.53,21.81,338.68
4866,162.3622,945,1198.94,992.46,29.95,23.05,690.38
4866,162.3622,958,1277.9,1324.59,15.53,18.49,287.27
4866,162.3622,771,1105.81,1577.7,20.42,14.53,296.68
4866,162.3622,981,1562.07,1618.16,25.84,21.41,553.14
4866,162.3622,992,3558.88,1746.7,21.93,16.34,358.25
4872,162.5624,764,2725.31,1291.45,20.73,26.11,541.28
4872,162.5624,770,3136.49,590.19,14.64,14.39,210.74
4872,162.5624,902,1146.55,363.3,17.36,18.42,319.78
4872,162.5624,878,765.62,242.45,16.15,22.35,360.93
4872,162.5624,945,1198.8,991.82,29.22,22.47,656.46
4872,162.5624,958,1279.03,1326.71,15.5,18.3,283.65
4872,162.5624,771,1105.55,1578.2,21.19,15.11,320.21
4872,162.5624,981,1561.76,1619.35,25.92,21.81,565.23
4872,162.5624,992,3559.38,1746.51,21.86,16.29,356.09
4878,162.7626,764,2726.96,1293.67,20.79,26.35,547.82
4878,162.7626,770,3136.7,588.46,14.48,14.24,206.25
4878,162.7626,902,1148.96,364.0,16.51,17.29,285.39
4878,162.7626,878,769.74,240.58,16.14,22.11,356.89
4878,162.7626,945,1198.9,990.95,29.1,22.45,653.42
4878,162.7626,958,1280.17,1328.69,15.8,18.57,293.47
4878,162.7626,771,1105.27,1578.2,21.4,15.28,326.99
4878,162.7626,981,1561.83,1620.04,25.58,21.83,558.24
4878,162.7626,992,3559.75,1746.12,21.38,15.97,341.33
4884,162.9628,764,2728.85,1295.91,20.46,26.07,533.28
4884,162.9628,770,3136.92,586.54,14.77,14.56,215.07
4884,162.9628,902,1153.19,364.47,16.43,16.78,275.65
4884,162.9628,878,772.04,238.62,16.11,22.09,355.99
4884,162.9628,945,1198.69,989.87,31.44,24.43,768.09
4884,162.9628,958,1281.47,1330.33,15.78,18.43,290.88
4884,162.9628,771,1105.11,1577.8,20.69,14.66,303.24
4884,162.9628,981,1561.65,1620.8,25.49,22.1,563.14
4884,162.9628,992,3560.56,1745.16,21.48,16.05,344.85
4884,162.9628,994,1686.9,1696.61,13.67,16.95,231.66
4890,163.163,764,2730.29,1297.6,20.72,26.69,552.99
4890,163.163,770,3136.8,584.88,14.32,14.06,201.22
4890,163.163,902,1156.09,365.57,16.17,16.47,266.36
4890,163.163,878,774.64,236.83,15.67,21.47,336.4
4890,163.163,945,1198.3,989.25,30.96,24.19,748.85
4890,163.163,958,1282.48,1331.41,16.11,18.74,302.05
4890,163.163,771,1104.93,1577.06,20.67,14.55,300.72
4890,163.163,981,1561.1,1621.22,25.74,22.78,586.47
4890,163.163,992,3560.5,1744.39,21.48,16.03,344.47
4890,163.163,994,1688.02,1697.21,15.45,19.2,296.51
4896,163.3632,764,2730.98,1298.83,20.89,27.24,569.06
4896,163.3632,770,3136.56,583.33,14.38,14.12,203.1
4896,163.3632,902,1158.55,366.93,15.87,16.2,257.05
4896,163.3632,878,776.78,235.12,15.45,21.15,326.63
4896,163.3632,945,1198.6,988.26,29.77,23.36,695.32
4896,163.3632,958,1283.23,1332.28,16.26,18.76,305.05
4896,163.3632,771,1104.91,1577.01,21.06,14.78,311.35
4896,163.3632,981,1560.26,1621.62,25.79,23.25,599.47
4896,163.3632,992,3560.53,1743.32,21.55,16.11,347.13
4896,163.3632,994,1689.41,1698.69,15.9,19.81,315.03
4902,163.5634,764,2731.94,1300.6,20.45,26.88,549.71
4902,163.5634,770,3136.79,581.73,14.3,14.0,200.22
4902,163.5634,902,1161.74,367.91,15.91,16.21,257.92
4902,163.5634,878,778.81,233.5,15.02,20.57,309.12
4902,163.5634,945,1198.68,987.23,30.62,24.19,740.65
4902,163.5634,958,1283.61,1333.4,16.37,18.77,307.21
4902,163.5634,771,1105.03,1577.04,20.58,14.36,295.43
4902,163.5634,981,1559.71,1622.3,25.17,23.16,582.76
4902,163.5634,992,3560.56,1742.47,21.38,16.07,343.58
4902,163.5634,994,1690.47,1700.45,15.35,19.11,293.32
4908,163.7636,764,2732.71,1302.74,20.18,26.53,535.49
4908,163.7636,770,3136.52,579.5,14.57,14.18,206.58
4908,163.7636,902,1164.96,369.35,15.91,16.22,258.04
4908,163.7636,878,780.29,231.08,14.83,20.16,299.12
4908,163.7636,945,1198.66,986.71,30.68,24.48,750.89
4908,163.7636,958,1284.22,1334.3,16.61,18.92,314.14
4908,163.7636,771,1105.08,1577.53,21.53,15.05,324.16
4908,163.7636,981,1559.83,1622.57,24.52,23.01,564.22
4908,163.7636,992,3560.39,1742.04,20.94,15.78,330.45
4908,163.7636,994,1692.35,1701.97,16.13,20.19,325.65
4914,163.9638,764,2733.84,1304.9,19.96,26.21,523.21
4914,163.9638,770,3136.32,577.45,14.86,14.42,214.28
4914,163.9638,902,1168.3,370.79,16.17,16.52,267.14
4914,163.9638,878,781.96,228.0,14.9,20.15,300.3
4914,163.9638,945,1198.79,985.83,30.86,24.87,767.45
4914,163.9638,958,1285.72,1334.86,16.35,18.52,302.84
4914,163.9638,771,1104.94,1578.02,21.27,14.8,314.78
4914,163.9638,981,1559.11,1623.46,24.63,23.45,577.48
4914,163.9638,992,3560.19,1741.08,21.41,16.21,347.16
4914,163.9638,994,1693.89,1704.64,16.74,21.12,353.46
4920,164.164,764,2734.77,1307.62,20.35,26.57,540.61
4920,164.164,770,3136.13,575.69,14.76,14.2,209.55
4920,164.164,902,1171.29,371.89,16.17,16.6,268.44
4920,164.164,878,784.58,224.96,14.98,20.12,301.43
4920,164.164,945,1198.53,985.07,31.0,25.21,781.48
4920,164.164,958,1286.98,1336.65,16.82,19.05,320.38
4920,164.164,771,1103.77,1578.15,21.85,15.17,331.51
4920,164.164,981,1559.27,1624.35,24.3,23.6,573.63
4920,164.164,992,3559.4,1740.48,21.44,16.34,350.2
4920,164.164,994,1695.37,1706.66,15.97,20.27,323.61
4926,164.3642,764,2737.07,1310.06,20.4,26.65,543.49
4926,164.3642,770,3135.78,574.07,14.14,13.29,187.89
4926,164.3642,902,1173.49,372.36,16.42,16.67,273.75
4926,164.3642,878,787.32,223.13,14.94,19.82,296.15
4926,164.3642,958,1288.5,1338.34,16.71,18.97,317.01
4926,164.3642,771,1104.46,1577.7,22.05,15.32,337.79
4926,164.3642,981,1559.45,1625.15,24.31,23.94,581.97
4926,164.3642,992,3559.27,1739.11,20.33,15.56,316.33
4926,164.3642,994,1696.96,1708.09,15.44,19.68,303.91
4932,164.5644,764,2738.48,1312.06,20.51,27.03,554.39
4932,164.5644,770,3134.56,571.84,15.4,14.57,224.4
4932,164.5644,902,1178.05,373.23,16.11,16.1,259.29
4932,164.5644,878,789.58,221.68,15.29,19.72,301.55
4932,164.5644,958,1289.42,1339.9,16.68,18.89,314.97
4932,164.5644,771,1103.35,1577.4,22.23,15.47,343.99
4932,164.5644,981,1559.21,1625.9,23.9,23.83,569.65
4932,164.5644,992,3559.08,1737.72,20.07,15.52,311.45
4932,164.5644,994,1698.77,1709.87,15.1,19.31,291.55
4932,164.5644,945,1198.68,982.67,30.62,25.26,773.47
4938,164.7646,764,2739.28,1313.4,20.36,26.89,547.59
4938,164.7646,770,3134.17,570.6,15.1,14.21,214.63
4938,164.7646,902,1180.88,375.08,16.36,16.44,268.99
4938,164.7646,878,793.32,220.23,15.15,18.87,285.84
4938,164.7646,958,1290.03,1340.73,16.72,18.93,316.59
4938,164.7646,771,1102.96,1576.98,22.63,15.82,357.89
4938,164.7646,981,1558.54,1626.37,22.96,23.22,533.26
4938,164.7646,992,3558.22,1736.89,19.7,15.3,301.43
4938,164.7646,994,1699.99,1711.68,15.38,19.63,301.88
4938,164.7646,945,1199.2,981.84,30.5,25.47,776.76
4944,164.9648,764,2740.09,1314.68,20.09,26.49,532.21
4944,164.9648,770,3133.61,569.16,14.92,13.97,208.49
4944,164.9648,902,1183.64,376.87,15.71,15.84,248.89
4944,164.9648,878,796.0,218.95,14.94,18.34,274.06
4944,164.9648,958,1290.82,1341.22,16.7,18.86,315.04
4944,164.9648,771,1102.76,1576.92,22.37,15.67,350.42
4944,164.9648,981,1558.59,1626.8,22.96,23.48,538.97
4944,164.9648,992,3557.34,1735.77,19.8,15.53,307.58
4944,164.9648,994,1700.96,1713.81,15.88,20.1,319.18
4944,164.9648,945,1198.89,980.13,30.09,25.53,768.11
4950,165.165,764,2740.6,1316.04,20.11,26.56,534.11
4950,165.165,770,3132.52,567.55,14.86,13.79,204.95
4950,165.165,902,1186.62,378.9,15.74,15.93,250.62
4950,165.165,878,798.41,217.99,15.34,18.68,286.65
4950,165.165,958,1291.44,1341.85,16.9,19.07,322.27
4950,165.165,771,1102.71,1577.12,22.77,16.04,365.38
4950,165.165,981,1558.14,1627.79,23.34,24.28,566.61
4950,165.165,992,3556.52,1734.47,20.51,16.3,334.46
4950,165.165,994,1703.28,1716.58,16.53,21.22,350.87
4950,165.165,945,1198.9,979.04,30.59,26.44,809.02
4956,165.3652,764,2741.58,1318.32,20.18,26.76,539.87
4956,165.3652,770,3131.38,566.09,14.94,13.8,206.21
4956,165.3652,902,1189.39,379.99,15.74,15.9,250.33
4956,165.3652,878,800.99,215.0,16.54,20.13,332.84
4956,165.3652,958,1292.06,1342.47,17.48,19.93,348.5
4956,165.3652,771,1102.68,1577.38,22.8,16.15,368.17
4956,165.3652,981,1557.63,1628.82,22.75,24.07,547.59
4956,165.3652,992,3556.01,1733.61,20.31,16.31,331.4
4956,165.3652,994,1705.06,1717.71,16.43,21.39,351.55
4956,165.3652,945,1198.75,978.05,30.39,26.8,814.52
4962,165.5654,764,2742.7,1321.44,20.19,26.91,543.37
4962,165.5654,770,3130.17,564.57,14.63,13.49,197.45
4962,165.5654,902,1191.85,380.62,16.0,16.32,261.07
4962,165.5654,878,802.98,213.32,16.08,19.47,313.13
4962,165.5654,958,1292.63,1344.85,17.97,20.62,370.51
4962,165.5654,771,1102.48,1577.7,22.52,16.05,361.43
4962,165.5654,981,1557.26,1629.98,22.35,24.0,536.44
4962,165.5654,992,3555.29,1732.81,19.77,16.0,316.27
4962,165.5654,994,1706.26,1718.52,15.64,20.59,322.05
4962,165.5654,945,1198.75,976.94,29.51,26.42,779.59
4968,165.7656,764,2743.78,1323.73,19.91,26.46,526.88
4968,165.7656,770,3128.91,562.96,14.71,13.52,199.01
4968,165.7656,902,1194.82,381.3,16.8,17.44,292.95
4968,165.7656,878,805.49,212.07,15.63,18.76,293.28
4968,165.7656,958,1293.19,1346.32,17.32,19.71,341.24
4968,165.7656,771,1102.35,1577.79,22.66,16.28,368.95
4968,165.7656,981,1557.18,1630.61,22.41,24.52,549.56
4968,165.7656,992,3554.66,1731.73,20.28,16.54,335.46
4968,165.7656,994,1707.62,1719.63,14.94,19.72,294.62
4968,165.7656,945,1198.69,975.73,28.94,26.32,761.56
4974,165.9658,764,2744.69,1325.26,19.79,26.12,516.82
4974,165.9658,770,3127.61,561.51,14.54,13.31,193.52
4974,165.9658,902,1197.17,382.1,18.18,19.0,345.44
4974,165.9658,878,808.34,210.83,15.51,18.46,286.31
4974,165.9658,958,1293.45,1347.49,16.54,18.53,306.53
4974,165.9658,771,1102.21,1577.7,22.38,16.2,362.55
4974,165.9658,981,1557.13,1631.39,22.17,24.68,547.08
4974,165.9658,992,3553.82,1730.91,21.42,17.57,376.27
4974,165.9658,994,1709.36,1721.32,14.42,19.14,275.97
4974,165.9658,945,1198.78,973.66,28.29,26.11,738.53
4980,166.166,764,2745.58,1326.71,19.77,26.13,516.55
4980,166.166,770,3126.58,560.71,14.33,13.12,188.08
4980,166.166,902,1201.38,385.34,18.34,19.0,348.56
4980,166.166,878,811.49,209.83,15.9,18.96,301.44
4980,166.166,958,1293.81,1348.7,16.98,18.77,318.73
4980,166.166,771,1102.21,1577.45,22.32,16.28,363.44
4980,166.166,981,1556.98,1632.2,22.14,25.11,555.71
4980,166.166,992,3553.31,1729.91,23.34,19.38,452.25
